,ds,y,prediccion_train,prediccion_train_max,prediccion_train_min,prediccion_test,prediccion_test_max,prediccion_test_min
509,2020-05-26,0.00017171977170340005,0.00010168457384923131,0.00018445368994225958,5.5514927188000846e-05,0.00012145435330814985,0.00022253075742902255,6.602209791295881e-05
510,2020-05-27,9.53167808921814e-05,0.00010384879857194264,0.00019133524525698987,5.655288143095106e-05,0.00012433409888846884,0.00022731784264691768,6.692138981577478e-05
511,2020-05-28,0.00016641154155100005,0.00011697234511577865,0.00021620856977308257,6.296192141963687e-05,0.00014028056816511292,0.0002587899645793424,7.569427277736336e-05
512,2020-05-29,6.215859405111063e-05,0.00011020883055606385,0.00020217262234640214,5.968967864246514e-05,0.00014059808360233428,0.0002603460167610807,7.668748159109673e-05
513,2020-05-30,,7.349004541803559e-05,0.0001365845110550295,3.9193778781010324e-05,0.00011159977044934142,0.00020547855022138984,6.0341123687016545e-05
514,2020-05-31,2.5754334771026426e-05,5.306248015443783e-05,9.722362419596794e-05,2.889870072856253e-05,8.882927199370631e-05,0.00016492704949762146,4.807669538891e-05
515,2020-06-01,0.00011878926173840005,0.00011072061923807473,0.00020332073576486686,6.00887699332782e-05,0.00013293095307480646,0.00024379782077570402,7.261280095570945e-05
516,2020-06-02,0.0001497321806810999,0.00010749967597386329,0.00019639236685488893,5.74157486667049e-05,0.0001286120495652582,0.00023946836100606532,6.935968843442216e-05
517,2020-06-03,,0.00011516972623035456,0.00021392124168141322,6.241051520836353e-05,0.00013677918778036652,0.0002530798303126658,7.44166070528888e-05
518,2020-06-04,0.00010510208635320002,0.00012083903717039778,0.00022255051415897173,6.550881312547826e-05,0.00014513806825168813,0.00026620568304343734,7.80541581245524e-05
519,2020-06-05,,9.781294188718472e-05,0.00018198578944966372,5.255810067343839e-05,0.0001174478055592058,0.00021966858726411363,6.330628430888239e-05
520,2020-06-06,,6.380793365690122e-05,0.00011763165938438052,3.4542759017280656e-05,9.279486185445828e-05,0.00017283678104062773,5.072003961968145e-05
521,2020-06-07,,4.3446362750378926e-05,8.058421322957974e-05,2.3378864859703407e-05,6.988635460768106e-05,0.00012972515166968448,3.7849640580503257e-05
522,2020-06-08,,7.906127963360084e-05,0.00014694177641865378,4.2942885820300524e-05,9.3869839009227e-05,0.00017401248824151972,5.072531272847655e-05
523,2020-06-09,,8.790759441297003e-05,0.00016363980882943874,4.7326855516233174e-05,0.00010341136314810031,0.0001909235005141747,5.60353166557119e-05
524,2020-06-10,0.00018476877091940002,9.20412621591691e-05,0.0001695582407528328,5.012804424673473e-05,0.0001079616297453459,0.00019952399174862025,5.83764649400465e-05
525,2020-06-11,7.486294561117204e-05,9.828619419277432e-05,0.0001801916352426417,5.3665340671057115e-05,0.00011714384131421442,0.0002174599592107648,6.425083663338374e-05
526,2020-06-12,0.00022307859373660004,9.999219114996326e-05,0.00018511628571531505,5.4702502993958556e-05,0.00011856731285164932,0.00021926907324509577,6.4089723736817e-05
527,2020-06-13,4.7952815449117543e-05,6.722910424825036e-05,0.0001229454839375588,3.642076303912552e-05,9.532421802206236e-05,0.00017401649305108036,5.14890889234511e-05
528,2020-06-14,6.178203608177945e-05,4.200796703992359e-05,7.785328798364534e-05,2.2693061293735323e-05,7.048982444717609e-05,0.00012968193642783215,3.7857009102497944e-05
529,2020-06-15,5.587223599850149e-05,7.001412608890136e-05,0.0001288604147362684,3.765933455035248e-05,0.00011367443969303045,0.00020996102963274685,6.159859833655797e-05
530,2020-06-16,9.353929752665197e-05,9.327478624952033e-05,0.00017279882043645732,5.015605800738769e-05,0.00010877653951188065,0.00020242509142578987,5.8318419347146485e-05
531,2020-06-17,3.8934905250987706e-05,7.107748031462977e-05,0.0001303059597335308,3.85310146739607e-05,7.19721376818468e-05,0.00013206602823794718,3.862493383336427e-05
532,2020-06-18,7.170516242078787e-05,6.808168032503784e-05,0.0001249457402082391,3.681514841977856e-05,8.158840950786439e-05,0.0001531637861672888,4.4205135545653675e-05
533,2020-06-19,,6.736143940702014e-05,0.0001257657119064871,3.6437403144709324e-05,8.07943001901339e-05,0.00015169869601490966,4.3454254817261144e-05
534,2020-06-20,4.968147399442001e-05,4.781506947923983e-05,8.823453574115318e-05,2.5806956090809286e-05,6.15995573806844e-05,0.00011517105803019125,3.323448309315633e-05
535,2020-06-21,5.290887752851044e-05,3.614533651916084e-05,6.737913359709203e-05,1.9689231467666188e-05,5.7990152178380146e-05,0.0001068275760587973,3.1421875733288575e-05
536,2020-06-22,6.355092635260783e-05,7.072316189213471e-05,0.00013153543991661353,3.858836984386135e-05,8.426106537679378e-05,0.0001545706326759186,4.538157711196907e-05
537,2020-06-23,,6.494038863341292e-05,0.00011997153208113938,3.5378248055418964e-05,7.679618983340034e-05,0.00014220747767585917,4.1646825498916654e-05
538,2020-06-24,,7.160514887207018e-05,0.00013244176467668313,3.8889329785664014e-05,8.398181380708529e-05,0.00015506875829014618,4.585731392997096e-05
539,2020-06-25,6.549638414095361e-05,9.310716829894081e-05,0.00017135819929654377,4.9994191544493946e-05,0.00010930177710426135,0.00020197840497387332,6.02717379960157e-05
540,2020-06-26,0.0001308675196368,9.944207283900848e-05,0.00018297922753154056,5.399775968757701e-05,0.00011736891593263454,0.00021848482422738168,6.347427087900889e-05
541,2020-06-27,0.00011879968273400006,7.28789633109576e-05,0.00013572319644311804,3.951468527869273e-05,0.00010352190993008645,0.00019123683262545343,5.586234359704691e-05
542,2020-06-28,,5.3794880616993714e-05,9.92058597731786e-05,2.8686814788387062e-05,8.520451979104506e-05,0.00015813763277661565,4.590020210505427e-05
543,2020-06-29,4.029561251795396e-05,8.604745836827123e-05,0.00015892512946694482,4.6635758683171086e-05,0.00010015051118791403,0.00018531945959914336,5.4217455639328215e-05
544,2020-06-30,,8.199916477641788e-05,0.00015126878631202092,4.429731186654236e-05,9.390608034266079e-05,0.00017412456711171282,5.082442100429619e-05
545,2020-07-01,6.349483784065616e-05,9.014823115612621e-05,0.00016505742889348242,4.9261642822854064e-05,0.00011721269606912819,0.0002161317021789152,6.354091375187381e-05
546,2020-07-02,,0.00010332586980910352,0.0001897621141688708,5.633187459549558e-05,0.00013227103656477038,0.0002448022249775362,7.158966249009006e-05
547,2020-07-03,9.265452764241091e-05,0.00012164262795394821,0.00022381237897629814,6.561359531892761e-05,0.00015390893608989805,0.000285886382249384,8.367281095562222e-05
548,2020-07-04,0.00019552232951740002,8.263603085822949e-05,0.00015226800761822712,4.489642436935095e-05,0.00012577543736691486,0.00023376222794988647,6.793141210682491e-05
549,2020-07-05,7.350688044400279e-05,4.6650487199509e-05,8.74608112934847e-05,2.5190919207223045e-05,7.79204644017609e-05,0.00014557948521071027,4.246960890862775e-05
550,2020-07-06,0.00017116201049,0.00010914912519104844,0.0002013886521007004,5.9523561043938954e-05,0.0001324148801956872,0.00024283415776368218,7.225458534119124e-05
551,2020-07-07,5.8483794132533566e-05,0.00010671810458652067,0.00019662522359421554,5.788617290812887e-05,0.00012735286769753392,0.00023484269733644713,6.974367491532758e-05
552,2020-07-08,,0.0001269175759506971,0.00023582695903022182,6.968227340460728e-05,0.0001494479866327786,0.0002748134814071231,8.089476328254347e-05
553,2020-07-09,8.256713963094661e-05,9.85283498526685e-05,0.00018405557249036373,5.336386014137886e-05,0.00016576770068378347,0.0003067659916103979,9.006300076892558e-05
554,2020-07-10,,0.00010163253567723366,0.0001870485824714173,5.5488543472322485e-05,0.00016607876086344292,0.00030552265273274933,9.009942798639496e-05
555,2020-07-11,0.00018853315459669998,8.540231727254166e-05,0.00015812731389592665,4.6117911860265965e-05,0.0001282506670126465,0.00023433566532497975,6.973168469636222e-05
556,2020-07-12,4.523559470525558e-05,6.06569597128911e-05,0.00011153938850822054,3.309154251689454e-05,9.858516977164431e-05,0.00018085576717911567,5.363152674308741e-05
557,2020-07-13,5.917032906222922e-05,0.00010170458993142061,0.00018567809606860684,5.524723357371274e-05,0.00012154408930081414,0.0002248083721724091,6.628324245716443e-05
558,2020-07-14,0.00012814121579840006,0.00011058457384530946,0.00020305079225545192,5.9642763816162055e-05,0.00013254547707069352,0.0002439690477368453,7.187704243264365e-05
559,2020-07-15,0.00010842245923569998,0.00011892698093798344,0.0002190184732924855,6.460333717096155e-05,0.00014232819590506696,0.0002640216850793801,7.813786566444605e-05
560,2020-07-16,0.00013645777310299998,0.0001143614319808802,0.00021127367255640192,6.184438672264616e-05,0.0001390661028389498,0.00026051467116716513,7.498689095261696e-05
561,2020-07-17,8.200358273271765e-05,0.00013167053037848833,0.0002413000403394847,7.228233735941545e-05,0.00015911115935453085,0.00029524981785434206,8.688355303531936e-05
562,2020-07-18,,6.949957194718164e-05,0.0001278012444486836,3.728148456872125e-05,9.917599889482327e-05,0.00018456850624451926,5.379764047926622e-05
563,2020-07-19,8.153523807124705e-05,5.764024632658875e-05,0.00010620327480663509,3.1308449902114864e-05,9.00563822420835e-05,0.00016498007665214005,4.872804103885898e-05
564,2020-07-20,0.0001382326992956,0.00010136873736822495,0.00018759592256405145,5.44550628772838e-05,0.00012029339636781605,0.00022279560795493729,6.538120725921241e-05
565,2020-07-21,,7.282437260559746e-05,0.00013579087501023265,3.944407150769968e-05,8.59936196464335e-05,0.00016080777882369735,4.628610138012743e-05
566,2020-07-22,,7.578561133900408e-05,0.00014082964434885805,4.0615892791384506e-05,8.882000680979514e-05,0.00016623578589046402,4.764363591262863e-05
567,2020-07-23,,8.18963960108286e-05,0.00015235114377335109,4.424684556612867e-05,9.730806160792743e-05,0.00017904615561441646,5.216248117622742e-05
568,2020-07-24,7.014757151470148e-05,8.41290868088867e-05,0.00015446315397000236,4.6519711281681536e-05,0.00010051702097923502,0.00018695346982656715,5.3937409461638954e-05
569,2020-07-25,5.826450920577045e-05,7.008836083173211e-05,0.00012968805453787658,3.7918137785430525e-05,9.760682869210512e-05,0.00018076586953926012,5.3127191386936804e-05
570,2020-07-26,8.522350265076783e-05,5.3290332653388986e-05,9.783040209624926e-05,2.8807903358985618e-05,8.28183245982026e-05,0.00015148122843651457,4.472756970569483e-05
571,2020-07-27,0.00016017303826859993,9.865593676725834e-05,0.0001813084119984892,5.367168036370928e-05,0.00011626836428884302,0.00021249052085413098,6.27869677340499e-05
572,2020-07-28,8.431318985533197e-05,8.174889973734067e-05,0.0001502395042187868,4.4048160023403344e-05,9.509321248259297e-05,0.00017448847748140976,5.191120207118108e-05
573,2020-07-29,,8.650100080921685e-05,0.00015997080453651236,4.678820924000052e-05,0.00010101542654533121,0.00018624059178938126,5.5112661083792306e-05
574,2020-07-30,7.261094729670558e-05,0.00010199811950023765,0.0001885417013068012,5.5243687847093214e-05,0.00012015504330170972,0.00022019286434601378,6.547785876063384e-05
575,2020-07-31,0.0002402920093278999,0.0001014830396000526,0.00018776368093858647,5.527372057773503e-05,0.00011920333491996229,0.00021834884657090254,6.459830904848749e-05
576,2020-08-01,6.329796165890451e-05,6.433579021982618e-05,0.00011963532643720717,3.511154468644986e-05,8.786646666349755e-05,0.00016119251314969474,4.795925822788677e-05
577,2020-08-02,6.23701711727358e-05,4.3158269447776e-05,8.002629152866098e-05,2.348977732967511e-05,6.617472840747218e-05,0.00012183135380463471,3.595003974974761e-05
578,2020-08-03,5.775748864669979e-05,7.604479920057473e-05,0.0001390302330639235,4.119876218252215e-05,8.831370266862434e-05,0.0001618880225546243,4.795409708896666e-05
579,2020-08-04,5.9062808808119225e-05,6.45352592030639e-05,0.00012013616599087402,3.5179169810933005e-05,7.462968431880101e-05,0.00013800800541412044,4.076851523774163e-05
580,2020-08-05,,6.972065362152845e-05,0.0001281273345348563,3.798774911068805e-05,8.013756051388868e-05,0.000146687762093268,4.327738074488366e-05
581,2020-08-06,,5.8803125883959025e-05,0.00010944216523803109,3.176369922890178e-05,6.875940212607675e-05,0.00012755817676279822,3.71786091999318e-05
582,2020-08-07,,5.954120004213565e-05,0.00011146314708051832,3.213999741489125e-05,6.983215218930907e-05,0.000128409988542619,3.7619029525607755e-05
583,2020-08-08,9.729733439111198e-05,5.3833754686456575e-05,9.900175911609732e-05,2.9197884068898504e-05,7.370371421908801e-05,0.0001359770274233625,4.026538998171715e-05
584,2020-08-09,,4.0931849674476744e-05,7.568781892763281e-05,2.1992620649029135e-05,6.24929031447413e-05,0.00011502532627234301,3.3690090786682735e-05
585,2020-08-10,6.907578980910099e-05,7.35411913030167e-05,0.00013555786510640678,4.032552727297517e-05,8.412319527628208e-05,0.0001536522321851587,4.609538756089113e-05
586,2020-08-11,0.0001043852589609,6.98550423600839e-05,0.00012831976325940712,3.750540755665732e-05,7.895172280430282e-05,0.00014500643987830388,4.32627017713863e-05
587,2020-08-12,0.00012106287663940002,7.354859320405823e-05,0.00013437164280670022,3.971038971927409e-05,8.319386377876178e-05,0.00015208222934636056,4.50716123888851e-05
588,2020-08-13,0.00016632300811569994,9.035143497928144e-05,0.00016741189209059368,4.951596412788271e-05,0.00010307510553847687,0.0001892241370041197,5.598695012722176e-05
589,2020-08-14,0.00011787232717589995,9.559147315793816e-05,0.00017431063928362734,5.210298521033934e-05,0.00010830617446885815,0.00019907844784463762,5.903668661856927e-05
590,2020-08-15,4.268391564940962e-05,6.318227992842382e-05,0.00011596458586883094,3.420756465175954e-05,8.194767673940505e-05,0.00015120336571388773,4.482700052111744e-05
591,2020-08-16,5.2606829448488914e-05,4.194908239808496e-05,7.732576633616051e-05,2.2753268548922748e-05,6.290570512773383e-05,0.00011599298880848305,3.433375436014172e-05
592,2020-08-17,5.919821462767752e-05,6.407288926233489e-05,0.00011751897842640977,3.498688361294744e-05,9.214826337446193e-05,0.0001680611125707034,5.0023883157245196e-05
593,2020-08-18,8.726668929352075e-05,7.996207626695733e-05,0.00014656248369883908,4.342194229069149e-05,8.929490974013158e-05,0.00016337086114040053,4.8472169028872915e-05
594,2020-08-19,5.268458421275565e-05,6.950112115656342e-05,0.00012924745530474763,3.8288293550367435e-05,7.790788069419902e-05,0.00014587353056489758,4.214626352926872e-05
595,2020-08-20,6.537729314412419e-05,8.694164179249775e-05,0.00016098410506932092,4.7104847938624265e-05,9.838956465734539e-05,0.00018090891349395544,5.296509779906301e-05
596,2020-08-21,0.0001460812264072,0.00010665495856068693,0.0001995364185640246,5.811797306459243e-05,0.0001204672187720871,0.00022084009673776353,6.569346452083568e-05
597,2020-08-22,4.386716480998388e-05,7.79682388466671e-05,0.0001443749240602753,4.211982588562929e-05,0.00010162037696044367,0.0001870105919990249,5.505004279644899e-05
598,2020-08-23,3.4086865133170376e-05,5.0874023910060585e-05,9.279358880197425e-05,2.799796474851666e-05,7.31948786050899e-05,0.00013523748417284344,3.974638229874686e-05
599,2020-08-24,5.121870083338203e-05,9.181248428405247e-05,0.00016838743519736066,4.9719881231783945e-05,0.00010285626587485544,0.00018867944669648614,5.59437139078614e-05
600,2020-08-25,,6.821809504592475e-05,0.00012547165169214067,3.705086949740503e-05,7.656162951776161e-05,0.0001422708385178575,4.214481991563054e-05
601,2020-08-26,,6.894944686408483e-05,0.00012877845248123504,3.71400205667012e-05,7.74934854944208e-05,0.00014337225781995777,4.189332019062047e-05
602,2020-08-27,9.462556479208701e-05,9.126078991449504e-05,0.00016921212086996933,4.988597324343349e-05,0.00010277912445914667,0.00018998899264781164,5.598977431016098e-05
603,2020-08-28,,8.019616142059461e-05,0.00014799863552606256,4.2938637089157154e-05,9.012603786143241e-05,0.00016845070286920075,4.839400430696464e-05
604,2020-08-29,,5.857911885517539e-05,0.00010726735521596834,3.180954022726153e-05,7.671337908002428e-05,0.00014234971966374163,4.1559423578633485e-05
605,2020-08-30,8.579295458832185e-05,5.11393260201943e-05,9.502137742809064e-05,2.7777462471263615e-05,7.177318418006721e-05,0.00013254361039031768,3.8851381512918674e-05
606,2020-08-31,,9.636447349568865e-05,0.00017923024385723733,5.247784930963188e-05,0.00010782351077356254,0.00019947146465729883,5.819781234028439e-05
607,2020-09-01,,8.407093091878057e-05,0.00015493755442036225,4.5357904014274185e-05,9.351812118648384e-05,0.0001752618890166881,5.088132131419241e-05
608,2020-09-02,,8.416773628193091e-05,0.00015543844872814894,4.5598105121992775e-05,9.500155929003754e-05,0.00017652078404185165,5.1651457340332194e-05
609,2020-09-03,,9.463118410733464e-05,0.0001758250770558223,5.109290430719936e-05,0.00010720867269866069,0.0001991745980811558,5.788562122508666e-05
610,2020-09-04,0.0002193552092612999,0.00011656847921747787,0.00021428110800963978,6.348138537518006e-05,0.00013051719300719795,0.00024041725129132413,7.135098582778299e-05
611,2020-09-05,4.412662344150444e-05,8.326877890703643e-05,0.0001539031391067952,4.549743902017636e-05,0.00010559335147736394,0.0001954511862012942,5.701837426889359e-05
612,2020-09-06,7.502724054247834e-05,5.619608431657299e-05,0.00010306777457490944,3.054538171141342e-05,7.80686402878342e-05,0.00014424093912901404,4.182100614016527e-05
613,2020-09-07,9.039667056592022e-05,0.00010167589898550274,0.0001863875859940543,5.514593392784794e-05,0.00011456238201656701,0.0002079190298593628,6.229428076370896e-05
614,2020-09-08,8.279828633302004e-05,9.643212518161486e-05,0.00017719702262769172,5.234083791966143e-05,0.00010811906362978665,0.00019828869007477062,5.8691622156853276e-05
615,2020-09-09,,0.00010074645891080214,0.00018828970041695587,5.460700532381398e-05,0.0001131756712703871,0.00020688381890022936,6.126633726798179e-05
616,2020-09-10,7.220940622794664e-05,0.00010194504006220303,0.00018777895091804346,5.593371595655913e-05,0.0001149275743187278,0.00021049387174935474,6.24760458722511e-05
617,2020-09-11,9.953421358263137e-05,0.00010424617160738259,0.0001924744844392887,5.69563164695476e-05,0.00011706706912701302,0.0002150601131551668,6.318994424604142e-05
618,2020-09-12,5.3080214940739435e-05,7.522109173589156e-05,0.00013852936939640688,4.14164813221352e-05,9.516811910747228e-05,0.00017456858277982285,5.1813126001474445e-05
619,2020-09-13,7.807939610445815e-05,5.414217348378022e-05,9.939771938234609e-05,2.9280120517612475e-05,7.392959842271537e-05,0.0001360949406825274,4.037759416212508e-05
620,2020-09-14,0.00022162338945310003,0.00010090079300053117,0.00018449823048059916,5.467633110386447e-05,0.0001135406358450912,0.00020790984691918516,6.144602624338368e-05
621,2020-09-15,,8.915561512793947e-05,0.00016530891654036002,4.841926018677727e-05,9.944005436238614e-05,0.0001814323924897713,5.3606803050144606e-05
622,2020-09-16,,9.861877791612053e-05,0.0001812833271723721,5.390415971845405e-05,0.00010987938183233525,0.0002028454160820041,5.9611087812839705e-05
623,2020-09-17,0.00020659571564099997,0.00010609654352736601,0.0001937999197287887,5.7844560683632325e-05,0.00011932575984566303,0.0002208755614969744,6.532834780919352e-05
624,2020-09-18,0.0001102994468149,0.0001079939879418293,0.00019638243392890563,5.856076446341407e-05,0.00012085790030562986,0.00022283555119386228,6.557728393819719e-05
625,2020-09-19,3.930094971676877e-05,7.207625033271062e-05,0.00013330185919008017,3.925297651007837e-05,8.993409995917514e-05,0.0001650486423018061,4.908443467761236e-05
626,2020-09-20,4.024119218315114e-05,5.210664402802336e-05,9.608475744922373e-05,2.8356169783145887e-05,7.011609655825819e-05,0.0001284325226223326,3.814187288571379e-05
627,2020-09-21,0.00023456657013750005,9.821458798940061e-05,0.00017918898947267748,5.3837536715208274e-05,0.00011042545952236539,0.00020338604136401183,6.014235264799489e-05
628,2020-09-22,6.884015931377297e-05,8.973724447564479e-05,0.00016595010339168282,4.906517928665939e-05,9.921620337800014e-05,0.00018119216701602953,5.406342652501162e-05
629,2020-09-23,0.00011729579219530002,9.814124483301478e-05,0.00018227894570152636,5.351834957450308e-05,0.00010795725624136096,0.00019710180434536569,5.872342430153742e-05
630,2020-09-24,8.194266303905001e-05,0.00010006053173175157,0.00018410213836829589,5.4144730628799224e-05,0.00011118184233591205,0.00020623196354779588,6.0026969996080715e-05
631,2020-09-25,,8.01242250953646e-05,0.00014947598575514498,4.377849813431813e-05,8.929673483651716e-05,0.0001646230841279532,4.850933200273618e-05
632,2020-09-26,5.6714648887566407e-05,5.461001952971788e-05,0.00010111026196005873,2.967368432328439e-05,7.115481109015597e-05,0.00013040617851180046,3.905715971328006e-05
633,2020-09-27,,4.010271725314185e-05,7.378952240988522e-05,2.19354396878479e-05,5.534134990024645e-05,0.00010307638847932531,2.9992302908470594e-05
634,2020-09-28,6.42258247463238e-05,8.492641340620596e-05,0.00015626417988064424,4.5687146394208515e-05,9.585460585928042e-05,0.0001751600563944411,5.2236379708465685e-05
635,2020-09-29,4.457100268083082e-05,8.173074893415455e-05,0.00014944664688441912,4.454167356237241e-05,8.998549193228524e-05,0.00016550609153174223,4.949500932183938e-05
636,2020-09-30,6.346269926735438e-05,8.423083073666738e-05,0.00015499581869598514,4.63469097317515e-05,9.292377735379981e-05,0.0001718971491566925,5.06928579454469e-05
637,2020-10-01,8.403319858697286e-05,8.537389560959707e-05,0.0001580255186185902,4.633913485881172e-05,9.550901083574427e-05,0.00017376135673241336,5.1866172495307745e-05
638,2020-10-02,5.916448297589585e-05,8.693641691958665e-05,0.00015842313369012655,4.6997460929707235e-05,9.505541673417698e-05,0.0001753310437635025,5.135105693207483e-05
639,2020-10-03,5.2115370352745594e-05,6.377454225631913e-05,0.00011667748923493819,3.486332345997882e-05,7.875023080581306e-05,0.00014497467147834105,4.273102878885535e-05
640,2020-10-04,,4.065947683401408e-05,7.495011860620676e-05,2.1911291746313588e-05,5.5557476137335224e-05,0.00010229139254035035,3.0246742871191023e-05
641,2020-10-05,6.649756795313415e-05,7.754906208828681e-05,0.0001437246932277692,4.183252794492017e-05,8.460486847532125e-05,0.0001571528068447647,4.579664952942116e-05
642,2020-10-06,0.00019492949921579998,7.918535907521622e-05,0.00014482004836417411,4.272072374902936e-05,8.567556983466299e-05,0.00015789427486215526,4.6008461012876654e-05
643,2020-10-07,9.362622824873578e-05,8.152668777486347e-05,0.00015027212439592923,4.421238519137483e-05,8.747526461669214e-05,0.00016157711347514902,4.756297055233764e-05
644,2020-10-08,0.00018115723438190005,8.537409404423603e-05,0.00015686023900773451,4.6579309246995296e-05,9.217459818716419e-05,0.00016892350872598633,5.0059673526007525e-05
645,2020-10-09,5.315159665338066e-05,8.419552616743378e-05,0.00015539832740819938,4.6204402595784184e-05,8.964266753596693e-05,0.00016470264976772633,4.8945300230070785e-05
646,2020-10-10,4.8215119631098286e-05,6.27289710830259e-05,0.00011574797747887631,3.394508135094101e-05,7.321431909558028e-05,0.00013379782695227408,3.994471122604314e-05
647,2020-10-11,3.2194435327652294e-05,3.5029947876881755e-05,6.48804460433503e-05,1.9121839612577318e-05,4.6446996870033056e-05,8.448047769023984e-05,2.5100935404034036e-05
648,2020-10-12,4.662401745235841e-05,6.131007031365353e-05,0.00011189829034642219,3.3227442583110384e-05,8.562112584091489e-05,0.00015705152924383662,4.7142158628540015e-05
649,2020-10-13,,7.038680255563064e-05,0.00012885776015124782,3.7821331626473016e-05,7.449497259479381e-05,0.0001375017380020514,4.021632320671012e-05
650,2020-10-14,0.0001396189461428,7.398954313051697e-05,0.00013665941104850518,4.0128075476522824e-05,7.831610567958135e-05,0.00014349404167688032,4.251110525791741e-05
651,2020-10-15,0.00011206682495719994,7.766656421244713e-05,0.00014161623698167783,4.2480807074188906e-05,8.265335529065438e-05,0.00015334506964660797,4.5385045756039176e-05
652,2020-10-16,6.003756671122187e-05,7.912965835544813e-05,0.0001454763283328469,4.2965644483428125e-05,8.318871434158109e-05,0.00015376438825189713,4.516238170518791e-05
653,2020-10-17,7.317058582404146e-05,5.0599376220623185e-05,9.380626963934552e-05,2.75432670843105e-05,5.869477027478836e-05,0.00010718039254127992,3.1704935285763496e-05
654,2020-10-18,4.854438245619724e-05,4.5450070750149046e-05,8.347695542330526e-05,2.4776547064139294e-05,5.2870983996933374e-05,9.767498187408837e-05,2.8664969632344992e-05
655,2020-10-19,3.863603924572828e-05,5.8185547666975416e-05,0.0001077013993698511,3.188599667315995e-05,6.21805195622045e-05,0.00011435040603068434,3.3889267800361206e-05
656,2020-10-20,2.9727739454363242e-05,5.067675979747077e-05,9.341317642148976e-05,2.728966714947576e-05,5.404486773905185e-05,9.95856272660536e-05,2.9281605953808485e-05
657,2020-10-21,,5.5877765355787915e-05,0.0001024450462687812,3.056168910190316e-05,5.904954826359024e-05,0.00010849758133542327,3.164843486555614e-05
658,2020-10-22,,6.81282877851797e-05,0.000125779083858693,3.7447164640418265e-05,7.35658562279328e-05,0.00013533479896016908,3.984346229271684e-05
659,2020-10-23,6.20332069934207e-05,7.180395809499938e-05,0.00013205364037762013,3.886781282431832e-05,7.629368155985525e-05,0.00014016497605051325,4.117003426517021e-05
660,2020-10-24,8.73545734370933e-05,6.243112584473411e-05,0.00011430290688166023,3.401944548904363e-05,7.301504360963976e-05,0.00013370670882703815,3.973410045952677e-05
661,2020-10-25,,3.249467500902924e-05,5.984751671616302e-05,1.761603735534538e-05,4.472950897955113e-05,8.205950407358641e-05,2.4161537628045593e-05
662,2020-10-26,5.5643934367863716e-05,7.280458294972646e-05,0.00013366373972220868,3.94424143624738e-05,7.736517867576989e-05,0.000143260819324524,4.180825423570515e-05
663,2020-10-27,0.00011343261114209997,6.848273030502399e-05,0.00012586817132339802,3.733696144411471e-05,7.186006943534687e-05,0.00013194231334497637,3.919282877765852e-05
664,2020-10-28,,6.118695701942289e-05,0.00011362945606034599,3.29576570032438e-05,6.479754057394398e-05,0.00011925579485904861,3.5201515015190614e-05
665,2020-10-29,,8.024873779707048e-05,0.0001470004045632154,4.3543248316745516e-05,8.691858893234587e-05,0.00015994342315701852,4.740321724145218e-05
666,2020-10-30,0.00020214357894819993,8.863590953853491e-05,0.00016132283138134323,4.818505501735046e-05,9.384581055533498e-05,0.0001722577308759694,5.131318604784358e-05
667,2020-10-31,0.00011473050322470005,6.765585925400878e-05,0.00012359765624482023,3.677270565310416e-05,7.717342313933779e-05,0.00014088322497045333,4.213006504245588e-05
668,2020-11-01,4.9400601256975456e-05,5.057065574646273e-05,9.317139341741771e-05,2.7304891525514486e-05,6.107364714363838e-05,0.0001118245959037801,3.319846491954825e-05
669,2020-11-02,9.412533796932036e-05,7.858248583502262e-05,0.00014340462690706215,4.2720047263978705e-05,8.396185839407447e-05,0.00015407867001536314,4.554074423682362e-05
670,2020-11-03,6.079037562822124e-05,7.111653922966355e-05,0.00012980740042400923,3.871685009627706e-05,7.51425308680914e-05,0.00013754956401967232,4.0993504880538715e-05
671,2020-11-04,5.053484549621835e-05,7.492072019896735e-05,0.00013708357773307373,4.0725363012897134e-05,7.92077642451686e-05,0.00014531017636776065,4.31988395709763e-05
672,2020-11-05,6.272625169100516e-05,8.159598339646994e-05,0.00014963511743675226,4.464040139192976e-05,8.657081491792157e-05,0.00015713795022629067,4.676526047747156e-05
673,2020-11-06,6.998758283505957e-05,8.566330592100333e-05,0.0001573502882112985,4.6607796317938276e-05,9.061321271503436e-05,0.00016839927566812427,4.934173160976392e-05
674,2020-11-07,5.652684618082452e-05,6.447910223278252e-05,0.00011881422622417462,3.515108354273199e-05,7.257410349543106e-05,0.0001329911920122456,3.99211295754373e-05
675,2020-11-08,4.318838462696335e-05,4.751569778540736e-05,8.658606839647872e-05,2.5942635181734714e-05,5.6034031110948235e-05,0.00010276700485147166,3.0736389470206294e-05
676,2020-11-09,,7.517483528063884e-05,0.00013815565558793598,4.098928940622058e-05,7.955427563144028e-05,0.0001453859838229012,4.344904172187549e-05
677,2020-11-10,6.669204024162026e-05,7.058723548894352e-05,0.00012852981647586687,3.85274494050919e-05,7.40041999108981e-05,0.00013539339293410906,4.0561207134836444e-05
678,2020-11-11,8.224678836948171e-05,7.642320841932875e-05,0.00013993163823759796,4.2061673093812514e-05,7.964236895162708e-05,0.00014512296565862297,4.291051251006449e-05
679,2020-11-12,0.00011132215463960001,8.126314180765081e-05,0.00014843258287286737,4.440436795053389e-05,8.572632870762205e-05,0.00015825337328319764,4.698040374129017e-05
