ds,y,cantidad_pasos,log_temperatura,log_intensidad_viento_km_h,pp
2020-11-16,-4.13858250935233,5.49731259883946,1.34659744081336,0.535599767070629,0
2020-11-17,-4.29976009319445,5.51654330614266,1.3192796035606,0.816914015406324,0
2020-11-18,-4.44158802834233,5.51839942896465,1.31797632815452,0.405969581704184,1
2020-11-19,-4.45628137942423,5.53890284852235,1.36867419829791,0.846707573925609,0
2020-11-20,-4.40413035867872,5.5691221565701,1.3411871338099,1.04138576421293,0
2020-11-21,-4.36705792226595,5.38782212569711,1.29766933979998,0.850098635673281,0
2020-11-22,-4.54985582394351,5.27118618685031,1.32135674334432,0.917648120233476,0
2020-11-23,-4.46988491936135,5.26996568196823,1.35658351321276,1.01738570293909,0
2020-11-24,-4.32371523342339,5.52085936559772,1.38036201223279,1.03122225609581,1
2020-11-25,-4.50811055138934,5.52362292236719,1.4050473916461,0.223762280088554,1
2020-11-26,-4.42974935724634,5.53465803979487,1.41587718696906,1.02362647581097,0
2020-11-27,-4.58653136298256,5.56894408492313,1.36117675076766,0.941527878628995,0
2020-11-28,,5.34984649814891,1.33537431018159,0.916982087179448,1
2020-11-29,-4.44328027760489,5.26076760978448,1.37114485801379,0.842218774816707,0
2020-11-30,-4.17390503863626,5.52198491665453,1.35833149921718,0.857603825508299,0
2020-12-01,-4.36880212352008,5.53973582547859,1.39233049092934,0.881599209586693,0
