ds,y,precipitaciones,temperatura,es_finde,hora,dia_semana,mes,anio,Año Nuevo (New Year's Day),Día Nacional de la Memoria por la Verdad y la Justicia (Memory's National Day for the Truth and Justice),Día Nacional de la Soberanía (National Sovereignty Day),Día Pase a la Inmortalidad del General D. José de San Martin (Day Pass to the Immortality of General D. José de San Martin),Día Pase a la Inmortalidad del General D. Manuel Belgrano (Day Pass to the Immortality of General D. Manuel Belgrano),Día Pase a la Inmortalidad del General Martín Miguel de Güemes (Day Pass to the Immortality of General Martín Miguel de Güemes),Día de Carnaval (Carnival's Day),Día de Pascuas (Easter Day),Día de la Independencia (Independence Day),Día de la Revolucion de Mayo (May Revolution Day),Día del Respeto a la Diversidad Cultural (Respect for Cultural Diversity Day),Día del Trabajo (Labour Day),Día del Veterano y de los Caidos en la Guerra de Malvinas (Veterans Day and the Fallen in the Malvinas War),La Inmaculada Concepción (Immaculate Conception),Navidad (Christmas),Semana Santa (Jueves Santo)  (Holy day (Holy Thursday)),Semana Santa (Viernes Santo)  (Holy day (Holy Friday)),predicho
2020-07-20 04:00:00+00:00,1730.9999999999843,0,14.9,0,4,0,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2696.5086310345564
2020-07-20 05:00:00+00:00,5377.999999999964,0,14.9,0,5,0,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6294.699207609384
2020-07-20 06:00:00+00:00,9739.000000000084,0,14.9,0,6,0,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13582.408755966188
2020-07-20 07:00:00+00:00,12766.999999999944,0,15.1,0,7,0,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22626.998824651422
2020-07-20 08:00:00+00:00,14419.999999999998,0,15.5,0,8,0,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23057.03552235596
2020-07-20 09:00:00+00:00,14773.0,0,15.9,0,9,0,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22953.075638754344
2020-07-20 10:00:00+00:00,14253.000000000067,0,18.2,0,10,0,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22806.969202686396
2020-07-20 11:00:00+00:00,14848.000000000093,0,19.2,0,11,0,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22828.459972705405
2020-07-20 12:00:00+00:00,14629.000000000016,0,20.6,0,12,0,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22877.445565964652
2020-07-20 13:00:00+00:00,15020.000000000022,0,22.2,0,13,0,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22859.470314073365
2020-07-20 14:00:00+00:00,14704.000000000147,0,21.9,0,14,0,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22863.63106574168
2020-07-20 15:00:00+00:00,14077.00000000005,0,21.8,0,15,0,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22881.15302279034
2020-07-20 16:00:00+00:00,13681.00000000013,0,21.0,0,16,0,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23152.343235757115
2020-07-20 17:00:00+00:00,13639.000000000133,0,18.7,0,17,0,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23525.564975764573
2020-07-20 18:00:00+00:00,11847.999999999936,0,16.6,0,18,0,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23384.4158230684
2020-07-20 19:00:00+00:00,8205.999999999927,0,15.7,0,19,0,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18581.709677548843
2020-07-20 20:00:00+00:00,6325.999999999944,0,15.7,0,20,0,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16286.002145463604
2020-07-20 21:00:00+00:00,4585.999999999999,0,15.3,0,21,0,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11802.244379931506
2020-07-20 22:00:00+00:00,2972.0000000000173,0,15.1,0,22,0,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8471.098893955776
2020-07-20 23:00:00+00:00,1920.0000000000025,0,14.9,0,23,0,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6616.147304925237
2020-07-21 00:00:00+00:00,1486.0000000000114,0,14.8,0,0,1,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4910.525463117432
2020-07-21 01:00:00+00:00,1230.0000000000057,0,14.8,0,1,1,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3249.3677931334087
2020-07-21 02:00:00+00:00,1015.9999999999992,0,14.6,0,2,1,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2164.3532889291714
2020-07-21 03:00:00+00:00,1024.9999999999925,0,15.1,0,3,1,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2040.9146302839933
2020-07-21 04:00:00+00:00,1771.0000000000205,0,14.8,0,4,1,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2674.2280435093485
2020-07-21 05:00:00+00:00,5432.999999999987,0,14.5,0,5,1,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6301.266006317189
2020-07-21 06:00:00+00:00,9048.00000000002,0,14.9,0,6,1,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13605.616575041375
2020-07-21 07:00:00+00:00,12165.000000000076,0,14.7,0,7,1,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22701.009874802316
2020-07-21 08:00:00+00:00,14093.000000000084,0,14.6,0,8,1,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23590.867211333752
2020-07-21 09:00:00+00:00,14393.999999999864,1,14.5,0,9,1,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23156.448842304817
2020-07-21 10:00:00+00:00,14456.000000000156,0,13.8,0,10,1,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22909.654177170352
2020-07-21 11:00:00+00:00,14634.999999999984,0,14.4,0,11,1,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23016.605233773284
2020-07-21 12:00:00+00:00,15388.000000000064,0,15.3,0,12,1,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23045.11576374849
2020-07-21 13:00:00+00:00,15721.00000000007,0,15.6,0,13,1,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040.2394732003
2020-07-21 14:00:00+00:00,15232.999999999882,0,16.2,0,14,1,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23026.412459587948
2020-07-21 15:00:00+00:00,14318.000000000167,0,16.0,0,15,1,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23090.62733161368
2020-07-21 16:00:00+00:00,14376.000000000073,0,15.2,0,16,1,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23440.378960312526
2020-07-21 17:00:00+00:00,14447.999999999976,1,15.0,0,17,1,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23779.647603238107
2020-07-21 18:00:00+00:00,12173.000000000016,1,14.8,0,18,1,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23745.380362854725
2020-07-21 19:00:00+00:00,8577.999999999913,1,14.7,0,19,1,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18755.29619893685
2020-07-21 20:00:00+00:00,6461.00000000002,1,14.4,0,20,1,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16395.85195510807
2020-07-21 21:00:00+00:00,4684.000000000047,0,14.4,0,21,1,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11854.623235643354
2020-07-21 22:00:00+00:00,3161.9999999999995,0,14.2,0,22,1,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8473.634280501212
2020-07-21 23:00:00+00:00,2057.9999999999814,0,14.2,0,23,1,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6609.330826179955
2020-07-22 00:00:00+00:00,1509.0000000000002,1,14.0,0,0,2,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4932.830101967244
2020-07-22 01:00:00+00:00,1078.0000000000002,1,13.8,0,1,2,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3257.874803157965
2020-07-22 02:00:00+00:00,903.0000000000092,0,13.6,0,2,2,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2170.2352893984807
2020-07-22 03:00:00+00:00,935.0000000000048,0,13.6,0,3,2,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2046.536459675502
2020-07-22 04:00:00+00:00,1822.000000000002,0,13.2,0,4,2,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2676.796362013101
2020-07-22 05:00:00+00:00,5297.000000000026,0,13.3,0,5,2,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6269.841743626492
2020-07-22 06:00:00+00:00,9326.99999999991,0,13.7,0,6,2,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13632.341050307215
2020-07-22 07:00:00+00:00,12876.000000000126,0,13.7,0,7,2,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22688.368054544073
2020-07-22 08:00:00+00:00,14036.999999999904,0,13.7,0,8,2,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23609.048488156677
2020-07-22 09:00:00+00:00,15156.999999999904,1,13.7,0,9,2,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23116.49005744911
2020-07-22 10:00:00+00:00,15291.999999999984,1,13.9,0,10,2,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22916.27689496738
2020-07-22 11:00:00+00:00,16023.00000000002,1,14.2,0,11,2,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22971.144928779406
2020-07-22 12:00:00+00:00,15860.000000000176,1,14.6,0,12,2,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23023.431395573603
2020-07-22 13:00:00+00:00,16351.00000000011,1,14.8,0,13,2,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23065.53030170741
2020-07-22 14:00:00+00:00,16323.000000000098,1,14.8,0,14,2,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23076.215657887326
2020-07-22 15:00:00+00:00,15502.999999999993,1,14.9,0,15,2,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23265.094257995126
2020-07-22 16:00:00+00:00,14878.999999999967,0,15.0,0,16,2,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23900.446517465094
2020-07-22 17:00:00+00:00,14897.000000000067,0,15.3,0,17,2,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24340.088021910142
2020-07-22 18:00:00+00:00,12788.99999999987,0,15.2,0,18,2,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24293.783881858948
2020-07-22 19:00:00+00:00,8707.000000000007,0,15.2,0,19,2,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19008.029960333504
2020-07-22 20:00:00+00:00,6831.000000000072,0,15.1,0,20,2,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16510.07166600144
2020-07-22 21:00:00+00:00,4797.999999999978,0,14.9,0,21,2,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11881.55432891647
2020-07-22 22:00:00+00:00,3166.0000000000205,0,14.8,0,22,2,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8530.869277347276
2020-07-22 23:00:00+00:00,2029.999999999986,0,14.8,0,23,2,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6680.042526986866
2020-07-23 00:00:00+00:00,1665.0000000000043,0,14.6,0,0,3,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4918.538944384232
2020-07-23 01:00:00+00:00,1186.9999999999973,0,14.4,0,1,3,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3256.4970236212803
2020-07-23 02:00:00+00:00,1139.9999999999934,0,14.2,0,2,3,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2171.075636328938
2020-07-23 03:00:00+00:00,1042.0000000000102,1,14.2,0,3,3,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2057.044617444951
2020-07-23 04:00:00+00:00,1953.99999999998,1,14.0,0,4,3,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2686.621607121095
2020-07-23 05:00:00+00:00,5244.000000000042,1,13.9,0,5,3,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6303.621426235348
2020-07-23 06:00:00+00:00,9070.999999999976,1,13.8,0,6,3,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13542.682561924155
2020-07-23 07:00:00+00:00,12195.999999999904,1,13.6,0,7,3,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22473.135671605436
2020-07-23 08:00:00+00:00,14705.999999999938,1,13.4,0,8,3,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23394.53190770883
2020-07-23 09:00:00+00:00,14930.000000000147,0,13.2,0,9,3,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23638.02980230946
2020-07-23 10:00:00+00:00,15083.000000000064,0,13.2,0,10,3,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23436.268986723106
2020-07-23 11:00:00+00:00,15458.000000000024,1,12.9,0,11,3,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22940.164391083603
2020-07-23 12:00:00+00:00,15534.000000000146,1,12.9,0,12,3,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23006.102448982085
2020-07-23 13:00:00+00:00,16493.999999999916,1,12.6,0,13,3,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23096.628182351396
2020-07-23 14:00:00+00:00,16623.00000000015,1,12.4,0,14,3,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23118.631167267853
2020-07-23 15:00:00+00:00,15720.00000000005,1,12.3,0,15,3,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23346.63405935604
2020-07-23 16:00:00+00:00,14934.000000000102,1,12.2,0,16,3,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23896.586136316753
2020-07-23 17:00:00+00:00,14657.999999999973,1,11.9,0,17,3,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24117.870616212684
2020-07-23 18:00:00+00:00,12469.999999999927,1,11.7,0,18,3,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24080.857728272644
2020-07-23 19:00:00+00:00,8805.000000000082,1,11.3,0,19,3,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19585.65444833337
2020-07-23 20:00:00+00:00,6916.999999999987,1,10.9,0,20,3,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17243.52027793582
2020-07-23 21:00:00+00:00,4969.999999999977,1,10.6,0,21,3,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11812.70272060598
2020-07-23 22:00:00+00:00,3295.000000000012,1,10.4,0,22,3,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8594.016113342217
2020-07-23 23:00:00+00:00,2119.9999999999923,0,10.1,0,23,3,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6909.186069895058
2020-07-24 00:00:00+00:00,1645.9999999999952,0,10.1,0,0,4,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5712.806807547763
2020-07-24 01:00:00+00:00,1123.9999999999943,0,10.1,0,1,4,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4453.108625098795
2020-07-24 02:00:00+00:00,948.0000000000084,0,9.7,0,2,4,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3213.0355656878332
2020-07-24 03:00:00+00:00,909.9999999999922,0,8.9,0,3,4,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3074.736057863907
2020-07-24 04:00:00+00:00,1228.9999999999882,0,8.5,0,4,4,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3190.340361070715
2020-07-24 05:00:00+00:00,3235.000000000008,0,8.1,0,5,4,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6013.3700798128175
2020-07-24 06:00:00+00:00,9586.000000000024,0,6.7,0,6,4,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13468.737471173135
2020-07-24 07:00:00+00:00,12716.000000000127,0,6.2,0,7,4,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21149.645266499632
2020-07-24 08:00:00+00:00,14333.000000000013,0,5.8,0,8,4,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21775.118367358322
2020-07-24 09:00:00+00:00,15448.999999999936,1,5.8,0,9,4,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21252.73727481763
2020-07-24 10:00:00+00:00,15506.000000000056,0,6.3,0,10,4,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21515.434807862104
2020-07-24 11:00:00+00:00,16143.000000000142,0,7.0,0,11,4,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21547.48764849409
2020-07-24 12:00:00+00:00,16977.999999999938,0,8.1,0,12,4,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21618.375088394296
2020-07-24 13:00:00+00:00,17400.999999999814,0,9.7,0,13,4,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22228.998988804917
2020-07-24 14:00:00+00:00,17648.000000000204,0,10.5,0,14,4,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23531.68595583417
2020-07-24 15:00:00+00:00,16661.99999999994,0,11.6,0,15,4,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23741.48597492869
2020-07-24 16:00:00+00:00,16405.000000000142,0,11.3,0,16,4,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23913.991783135985
2020-07-24 17:00:00+00:00,15473.999999999962,0,10.9,0,17,4,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24026.372454614542
2020-07-24 18:00:00+00:00,13653.00000000015,0,9.9,0,18,4,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22153.380607200448
2020-07-24 19:00:00+00:00,10144.999999999894,0,9.2,0,19,4,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19553.416267764725
2020-07-24 20:00:00+00:00,8112.999999999944,0,8.3,0,20,4,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18002.00834435351
2020-07-24 21:00:00+00:00,5665.000000000053,0,7.9,0,21,4,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13311.453072540427
2020-07-24 22:00:00+00:00,3611.0000000000296,0,7.8,0,22,4,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10012.336552941153
2020-07-24 23:00:00+00:00,2227.0000000000086,0,7.3,0,23,4,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8587.36223932194
2020-07-25 00:00:00+00:00,1232.9999999999957,0,7.2,1,0,5,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6109.790003412393
2020-07-25 01:00:00+00:00,858.9999999999958,0,6.9,1,1,5,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5362.49916027023
2020-07-25 02:00:00+00:00,613.0000000000069,0,6.6,1,2,5,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3768.022776131212
2020-07-25 03:00:00+00:00,447.0000000000038,0,5.8,1,3,5,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3378.1844586863417
2020-07-25 04:00:00+00:00,725.999999999994,0,5.2,1,4,5,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3379.107708000088
2020-07-25 05:00:00+00:00,1848.999999999988,0,4.7,1,5,5,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5274.986711213916
2020-07-25 06:00:00+00:00,4789.000000000025,0,4.0,1,6,5,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10970.650914464222
2020-07-25 07:00:00+00:00,5552.000000000018,0,3.6,1,7,5,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13748.747609003565
2020-07-25 08:00:00+00:00,6473.999999999937,0,3.4,1,8,5,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16629.0239286609
2020-07-25 09:00:00+00:00,7374.99999999999,0,4.1,1,9,5,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18251.357273240377
2020-07-25 10:00:00+00:00,7989.999999999972,0,6.0,1,10,5,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18862.564435401353
2020-07-25 11:00:00+00:00,9077.99999999999,0,8.5,1,11,5,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19016.032153484477
2020-07-25 12:00:00+00:00,9389.999999999982,0,10.4,1,12,5,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19049.785321156043
2020-07-25 13:00:00+00:00,9123.999999999978,0,11.9,1,13,5,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18855.19457661819
2020-07-25 14:00:00+00:00,7888.000000000096,0,13.2,1,14,5,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18242.756164689476
2020-07-25 15:00:00+00:00,7166.999999999996,0,13.5,1,15,5,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18092.77112992035
2020-07-25 16:00:00+00:00,6901.000000000018,0,14.1,1,16,5,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18081.11675600568
2020-07-25 17:00:00+00:00,6872.000000000068,0,13.8,1,17,5,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18067.632567337318
2020-07-25 18:00:00+00:00,6798.999999999981,0,12.8,1,18,5,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18081.204601125653
2020-07-25 19:00:00+00:00,6190.000000000027,0,11.1,1,19,5,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18333.664364154036
2020-07-25 20:00:00+00:00,5067.999999999956,0,10.0,1,20,5,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18264.16460281254
2020-07-25 21:00:00+00:00,3815.000000000006,0,9.2,1,21,5,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14432.187461904728
2020-07-25 22:00:00+00:00,2470.000000000023,0,9.2,1,22,5,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9836.635506072791
2020-07-25 23:00:00+00:00,1648.000000000012,0,9.1,1,23,5,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8772.984130369337
2020-07-26 00:00:00+00:00,1506.9999999999932,0,9.1,1,0,6,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6101.099869263826
2020-07-26 01:00:00+00:00,1074.99999999999,0,8.8,1,1,6,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5362.990614860491
2020-07-26 02:00:00+00:00,801.9999999999933,0,8.2,1,2,6,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3778.4361348650823
2020-07-26 03:00:00+00:00,948.9999999999944,0,8.0,1,3,6,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3388.070465573762
2020-07-26 04:00:00+00:00,1753.0000000000211,0,7.9,1,4,6,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3390.6918801492475
2020-07-26 05:00:00+00:00,5561.999999999994,0,8.5,1,5,6,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5258.746832776451
2020-07-26 06:00:00+00:00,2538.9999999999877,0,8.0,1,6,6,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10231.535237495362
2020-07-26 07:00:00+00:00,2552.0000000000314,0,7.6,1,7,6,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11942.36046883708
2020-07-26 08:00:00+00:00,2258.9999999999845,0,8.1,1,8,6,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12885.553594174631
2020-07-26 09:00:00+00:00,2493.999999999978,0,8.6,1,9,6,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13428.418280340806
2020-07-26 10:00:00+00:00,3061.999999999984,0,11.1,1,10,6,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14461.68527905232
2020-07-26 11:00:00+00:00,3859.000000000032,0,13.1,1,11,6,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15610.475768479475
2020-07-26 12:00:00+00:00,4580.000000000009,0,15.5,1,12,6,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16054.805117939723
2020-07-26 13:00:00+00:00,4306.000000000016,0,16.2,1,13,6,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16115.31273368306
2020-07-26 14:00:00+00:00,3737.00000000002,0,17.4,1,14,6,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16159.66966508608
2020-07-26 15:00:00+00:00,3821.000000000009,0,18.1,1,15,6,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16211.29720380934
2020-07-26 16:00:00+00:00,4296.999999999967,0,17.9,1,16,6,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16514.539887637093
2020-07-26 17:00:00+00:00,5346.00000000002,0,17.1,1,17,6,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16707.31370522932
2020-07-26 18:00:00+00:00,5820.00000000002,0,16.2,1,18,6,7,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16669.145370576487
