fecha,temperatura,temperatura.max,temperatura.min,pp,direccion_viento_rad,intensidad_viento_km_h
2018-04-02,20.6958333333333,24.2,18.4,0,1.489619755369,4.34188199545827
2018-04-03,20.0416666666667,24.8,14.4,0,0.780063671667212,3.28040222608967
2018-04-04,21.6958333333333,26.6,16.8,0,-0.120806546147085,4.12220842542029
2018-04-05,24.1,30.6,19.5,0,-0.729894912741542,3.56258375236521
2018-04-06,18.125,21.9,16.8,1,2.04316566720686,10.3229772439282
2018-04-07,18.0625,20.4,16.4,1,2.04856180876375,2.00274179611933
2018-04-08,19.8208333333333,22.4,17,1,-0.0395728157873982,2.43256311025947
2018-04-09,22.575,28,17.9,1,0.395871478544183,4.11676915124607
2018-04-10,26.3708333333333,31.4,22.3,0,-0.658175005875716,10.7275919907606
2018-04-11,26.625,32.6,21.5,0,-1.01819895780789,7.13977558252307
2018-04-12,17.4208333333333,21.3,14.3,1,2.55347675704893,10.5295214107345
2018-04-13,15.3541666666667,19.2,9.8,0,1.78042797837345,4.51818142243315
2018-04-14,18.4375,22.1,15.5,0,0.611453277848956,6.96387202261768
2018-04-15,20.4041666666667,24.6,17.5,0,0.347199235967598,10.115194748896
2018-04-16,21.7916666666667,25.8,18.8,0,0.00199808437995781,11.610948552067
2018-04-17,22.8166666666667,26.6,19.8,0,-0.189192581233493,7.38397957933333
2018-04-18,24.1291666666667,29.6,20.7,0,-0.465690781572249,3.55290070770989
2018-04-19,24.4041666666667,28.8,21.6,0,-0.0733250602627272,5.13858621930089
2018-04-20,22.65,24.4,20.9,1,-0.155993161496649,7.79773953482053
2018-04-21,21.9416666666667,24.8,20.1,1,2.19457260056871,2.10621439962388
2018-04-22,22.8833333333333,27.2,20.2,1,1.01708836613255,1.85445522654609
2018-04-23,20.4541666666667,22,18.8,1,1.85839536350624,7.0666863361382
2018-04-24,19.6125,21.6,17.2,1,1.4629389559664,5.52829670283174
2018-04-25,22.7625,28.2,20.5,0,0.20227716504239,3.7520933137832
2018-04-26,23.7833333333333,26.9,21.4,0,-0.226640303639189,8.28537463717881
2018-04-27,25.6291666666667,32,21.3,1,-0.734303060146516,3.88466749655528
2018-04-28,20.6041666666667,22.1,19.4,1,1.56649605485527,5.81883311964601
2018-04-29,19.7416666666667,21.1,18.1,1,0.734103792771423,3.40444730982359
2018-04-30,18.7666666666667,21.2,16,1,1.79305317148256,6.43004070360532
2018-05-01,15.6166666666667,17.7,13.5,1,1.11687175724566,8.75101891434323
2018-05-02,17.4,18,16.8,1,0.464407038934502,5.50790896065868
2018-05-03,18.4666666666667,21.8,16.2,0,1.40841502852617,1.19250734398362
2018-05-04,18.5458333333333,19.6,17.1,1,1.14151343464556,5.87065255306733
2018-05-05,18.2458333333333,20.4,16,1,1.22685885078278,7.60674469015981
2018-05-06,19.7416666666667,22.4,18,0,0.827496864016012,7.64897688206074
2018-05-07,20.8333333333333,23,18.6,0,0.116954620886814,8.21910301976739
2018-05-08,19.3583333333333,20.8,18.7,1,0.20086371591925,5.6953717288856
2018-05-09,19.2583333333333,21,18.4,0,-0.877073696157412,1.09600890070547
2018-05-10,18.3708333333333,19.6,17.2,1,1.5086900096721,6.06434084430273
2018-05-11,17.3166666666667,21.1,14.8,1,3.07800198705361,7.58349031155195
2018-05-12,15.9166666666667,22.6,10.9,0,-2.4189076968961,1.48794171012237
2018-05-13,16.3708333333333,19.9,11.3,0,-0.00149391223063827,5.93979181227036
2018-05-14,18.2708333333333,20.8,16.3,0,-0.560021521857415,8.33599871103625
2018-05-15,16.8,21.2,12.7,0,-2.95809556986696,6.6898808344659
2018-05-16,11.8625,16.6,9.1,0,2.45512661161178,4.48539651174097
2018-05-17,11.4791666666667,12.4,9.7,1,-0.530955426590865,3.24997840751543
2018-05-18,12.7541666666667,19.5,7.6,1,-1.72551873420499,2.91365744672508
2018-05-19,11.5541666666667,14.4,8.7,1,3.12262897174576,9.6363576150908
2018-05-20,11.8583333333333,17.2,7.2,0,3.04647575725745,0.34240090496485
2018-05-21,13.6166666666667,18.9,10.7,0,-2.09044267400518,5.98162966161333
2018-05-22,11.275,17.8,5.6,0,-2.09309395839813,4.13387361944495
2018-05-23,13.375,20.6,8.4,0,-1.8603462779014,3.59381006659386
2018-05-24,14.725,21.4,10.1,0,-1.16693834656847,4.58637764643478
2018-05-25,14.5708333333333,19.4,10.4,0,-0.661711039924517,7.35425481642517
2018-05-26,15.3,18.6,12.3,0,-0.299676885535677,7.7909160516132
2018-05-27,18.3291666666667,23.6,15.2,0,-0.118817063594775,2.91781579892207
2018-05-28,21.4666666666667,25.9,18.2,1,-0.422304879636747,8.41573744087167
2018-05-29,22.0083333333333,25,18.9,1,-0.609597918650383,9.38977557985728
2018-05-30,15.5,21.3,13.5,1,2.4860987510499,7.40366192729728
2018-05-31,11.4291666666667,13,10.4,1,2.44160558733588,10.4769152376937
2018-06-01,9.82083333333333,12.1,7.8,1,2.54160887307832,11.9509566289826
2018-06-02,8.64583333333333,12.5,5.3,0,2.93553214189685,7.19949372139431
2018-06-03,8.925,12.5,4.7,0,2.51418772164066,3.00617412729797
2018-06-04,10.0041666666667,12.1,8,1,1.60661757587409,2.75815644958222
2018-06-05,9.31666666666667,14,6.4,0,-2.80167884724843,2.52503548738729
2018-06-06,12.0166666666667,17.4,8.3,0,-1.61986487763641,4.54322263472369
2018-06-07,10.0958333333333,14.2,7.6,0,-2.49690518031055,9.4580612534872
2018-06-08,10.375,16.2,5.2,0,-0.947491690887989,6.8332417464158
2018-06-09,12.8083333333333,15.9,8.8,0,-0.237219643767709,5.23104102926907
2018-06-10,15.0625,17.4,13.5,0,1.13157921926142,2.33120316261077
2018-06-11,13.1583333333333,14.7,12.1,1,2.24538419050186,7.46123351123781
2018-06-12,10.4625,12.7,6.7,1,-2.6227666744318,5.33762048032288
2018-06-13,8.2875,10.7,7,1,-2.72257571560188,11.4285579395951
2018-06-14,7.55,12.2,4.4,0,-2.8487569312001,5.41800724992259
2018-06-15,6.30833333333333,11.6,2.4,0,2.64374903038425,3.55622324711705
2018-06-16,7.27083333333333,12.4,2.1,0,-0.60529508688821,3.823127846627
2018-06-17,10.0916666666667,15.6,5.2,0,-0.85177053593467,9.50430649066515
2018-06-18,12.25,18.6,7.6,0,-0.761935925728182,9.00158980198711
2018-06-19,13.0583333333333,18.9,9.2,0,-0.703744240839491,8.54347831449578
2018-06-20,14.6083333333333,19,9.2,0,-0.570715551191029,5.31621420269493
2018-06-21,14.0541666666667,18.2,7.6,1,-2.56429621985427,9.56592278094627
2018-06-22,10.9,16.6,5.5,1,-0.782679929914505,5.89971366816759
2018-06-23,11.6416666666667,17,5.5,0,-3.03214190746293,6.95090727823613
2018-06-24,5.24583333333333,9.9,1.2,0,-2.72530366440925,2.09753038691444
2018-06-25,8.37083333333333,15.5,3.4,0,-1.45956162256003,5.44336501950055
2018-06-26,10.7791666666667,17.2,5.8,0,-1.15273488109696,6.34012345241704
2018-06-27,12.7375,21,7.8,0,-1.19710170925579,6.47013155196684
2018-06-28,12.725,18,7.7,0,0.576306538831434,3.36838923649374
2018-06-29,14.1333333333333,19.2,10,0,2.63441701080409,1.89612653856086
2018-06-30,11.6791666666667,14.3,9.7,0,0.149842098512172,3.58676370901567
2018-07-01,14.0125,16.6,11,1,0.148771540160184,1.81922034326773
2018-07-02,11.0458333333333,13.4,6.7,1,2.78754445121801,10.0253940865828
2018-07-03,5.92916666666667,9.3,2.9,0,2.49667052683794,5.99521960570056
2018-07-04,8.125,10.4,6.2,1,0.728748071420615,4.85330500151289
2018-07-05,9.8125,11,8.5,0,0.892355248505646,10.1192411263089
2018-07-06,10.2333333333333,11.5,9.3,1,1.10367156086258,9.31626228798927
2018-07-07,11.0416666666667,11.7,10.4,1,1.99472310247761,11.1904241139088
2018-07-08,10.8166666666667,14.6,8.4,1,2.63413916256142,7.60598001362748
2018-07-09,8.9,10.5,5.7,0,2.72611710060101,6.22767839425239
2018-07-10,8.23333333333333,10.8,4.9,1,-0.522562669371566,5.23999744182562
2018-07-11,11.0625,15,7.8,0,-0.192032172042715,7.01656824302642
2018-07-12,12.3583333333333,16.4,9.8,0,-1.12187062468578,7.43630466126553
2018-07-13,13.1541666666667,17.4,9.8,0,-1.27548275323008,4.45740843775007
2018-07-14,15.6333333333333,21.9,12.2,0,-0.923672730034646,6.86458124054872
2018-07-15,13.5791666666667,16.6,10.5,0,2.26746019947124,6.60555844404167
2018-07-16,9.65,11.2,8,0,1.2793834770721,12.1186773594434
2018-07-17,11.3416666666667,12.9,8.3,1,1.1851798343149,15.2092130301143
2018-07-18,12.8625,13.8,11.9,1,1.59356727967598,5.78442406088045
2018-07-19,12.7291666666667,13.8,11.4,1,-2.78873718588046,5.79383201208188
2018-07-20,8.2375,11.1,6.4,1,-2.25438457524507,12.891459621123
2018-07-21,8.97083333333333,15.1,4,0,-1.63578788973656,7.40868657610502
2018-07-22,9.5125,11.8,7.6,0,-0.85001869094464,6.82990666070122
2018-07-23,7.04583333333333,11.5,3.4,0,2.93103114216233,7.84476773805502
2018-07-24,6.27916666666667,10.4,1.1,0,1.58472033697344,3.52987259116012
2018-07-25,10.0791666666667,11.7,7.3,1,1.31818307810182,10.7247445636203
2018-07-26,12.0041666666667,13,10.6,1,1.58123354619171,12.2327975554897
2018-07-27,12.0333333333333,12.6,11.3,1,1.08388145706519,7.67963858470109
2018-07-28,12.2291666666667,13,11.6,1,-1.49192995845787,1.15022239842101
2018-07-29,10.9916666666667,12.6,8.9,1,-2.31510329178597,11.5089309812251
2018-07-30,10.3291666666667,17.2,5,0,-2.80658347798551,4.59776870543671
2018-07-31,7.6375,12.6,2.3,0,2.27933405161395,2.35576289481971
2018-08-01,8.11666666666667,11.6,3.6,0,-0.163503994485329,6.48607779656534
2018-08-02,8.99583333333333,12.7,3.8,0,0.546527003837624,3.10991818569494
2018-08-03,10.8791666666667,12.4,9.8,0,1.01413169921157,3.45560313681414
2018-08-04,11.2583333333333,16.1,8.8,1,-2.86151563140123,5.46410871422222
2018-08-05,12.1666666666667,20,6.8,0,-1.164693113886,3.23635830070981
2018-08-06,14.8583333333333,19.4,10.5,0,-0.591267703066731,9.86998429143408
2018-08-07,15.4791666666667,19,12.1,0,-0.455282142368868,11.6946028585125
2018-08-08,11.8583333333333,16.7,7.6,1,-2.44155411193906,5.7648782885357
2018-08-09,9.65,13.1,7.2,1,2.67036221508873,14.9215701798457
2018-08-10,9.5125,14,5.5,0,2.77006816720522,6.96768921801327
2018-08-11,13.05,15.6,11,1,-0.153346164985078,3.94851591387063
2018-08-12,14.7208333333333,18.6,12.2,0,-0.171391555599256,6.48227046370066
2018-08-13,14.9958333333333,17,12.8,1,0.0866739763208521,4.68264540630976
2018-08-14,13.2041666666667,16.4,9.9,1,-2.90988295904909,9.77252940718355
2018-08-15,11.2125,15.3,6.2,0,0.370734770085034,2.60870090850593
2018-08-16,13.6625,17,10.7,0,-0.325258791984275,9.57846051765932
2018-08-17,15.625,20.2,12.4,0,-0.327030253638959,8.07485267629826
2018-08-18,16.875,25,10.3,1,-1.41346187461757,1.73380357399104
2018-08-19,9.2125,12.5,6.7,1,2.78003704496481,11.9405358263872
2018-08-20,7.38333333333333,11.4,3.5,0,2.95931517103154,7.67792332856862
2018-08-21,8.55833333333333,13.4,2.7,0,-0.561366022751431,3.7348356540892
2018-08-22,11.1916666666667,16,4.9,0,-0.384429433214464,10.6669784809258
2018-08-23,12.1916666666667,14.6,9.9,0,-0.0975839372244194,10.2430955643538
2018-08-24,11.4416666666667,12.9,9.2,1,2.70501814994143,7.40682921977328
2018-08-25,9.05,14.6,4,0,-3.02987500592466,10.205360590118
2018-08-26,13.2458333333333,20,7.6,0,-1.11621200442573,10.6131214297381
2018-08-27,16.3625,22.6,11.1,0,-0.766330285058231,12.8041764147971
2018-08-28,16.8791666666667,21.9,12,0,-0.421926144567776,9.95350736937321
2018-08-29,18.325,25.4,11.4,1,0.0597681680885854,4.23919691257751
2018-08-30,12.7916666666667,18.4,7.4,1,2.02793658042475,12.2350557442648
2018-08-31,8.51666666666667,12.6,6.3,0,2.00597482656433,12.5274942308414
2018-09-01,10.9333333333333,15.6,7.4,0,1.55071756758211,10.982619124797
2018-09-02,12.5291666666667,17.4,7.6,0,1.39264304402335,5.793244483781
2018-09-03,13.3125,17.6,10.4,0,1.01338816913439,0.946484566357658
2018-09-04,14.8375,20.1,9.4,0,-0.478682936393134,7.60753622506796
2018-09-05,17.3666666666667,22.2,13.5,0,-0.553974868876881,13.2368488744458
2018-09-06,18.8791666666667,24.6,14.3,0,-0.487052146828292,6.89239080987996
2018-09-07,17.4583333333333,21.4,14.2,0,1.34697070028246,7.98602321258133
2018-09-08,16.5375,18.8,14.8,0,1.51901501144702,11.3841328269216
2018-09-09,15.0833333333333,17.6,13.6,0,1.09364500805163,10.9418669728942
2018-09-10,14.8583333333333,16.6,13.3,1,0.959324578779168,13.1076961476302
2018-09-11,16.65,20.4,13.3,0,0.243906978765803,7.98421732833284
2018-09-12,15.9333333333333,18.6,14.4,0,0.296476224028728,6.8707241435494
2018-09-13,16.0791666666667,20.6,11.7,0,1.47767863703074,5.7001946991264
2018-09-14,16.0458333333333,19.4,13.9,1,1.59898477450052,5.33441413983761
2018-09-15,17.0333333333333,19.7,15.3,1,1.36474082169175,4.79860693388007
2018-09-16,18.0333333333333,21,16,1,0.623247239826395,3.27989515975551
2018-09-17,18.7875,22.6,15.2,0,1.90164474666677,2.50227518048761
2018-09-18,19.3625,22.8,13.6,1,-0.0673340567996926,9.39012802712275
2018-09-19,16.2833333333333,21.8,12.2,1,-2.55921235740687,6.4687237118475
2018-09-20,17.8333333333333,22.7,11.4,0,-0.309186982936458,7.25364863215834
2018-09-21,21.8041666666667,28.4,16.9,0,-0.957904149835845,6.9656526133208
2018-09-22,24.0875,31.8,20.3,1,-0.15327866782704,4.91311592674649
2018-09-23,21.0041666666667,24.1,18.3,0,1.36297590578061,8.37349776860529
2018-09-24,18.8041666666667,22.6,12.5,0,1.26229892235468,5.91872587497474
2018-09-25,19.3458333333333,22.7,16.5,0,0.803504729742914,8.68245907235821
2018-09-26,19.7875,23.4,17.1,0,1.25534225634175,6.76361843407689
2018-09-27,16.9208333333333,18.8,14.7,1,0.896168140308693,12.2398292073534
2018-09-28,18.125,21.4,15.5,1,0.541852288514539,10.1260694889568
2018-09-29,19.275,22.2,16.5,1,0.98144457576953,8.91101319342389
2018-09-30,17.1416666666667,20.4,13.7,1,1.47403833260181,7.56934188957347
2018-10-01,13.4416666666667,16.2,9.2,0,2.48412798100968,6.97561434234094
2018-10-02,12.6916666666667,17.9,5.5,0,-0.528436308585674,4.00144235857769
2018-10-03,17.2833333333333,23.8,10.7,0,-1.91341095636661,5.48913942026291
2018-10-04,16.0708333333333,21.3,9.7,0,2.05036529480284,1.18564694284714
2018-10-05,14.7416666666667,18.5,10.5,0,0.782052707637972,3.73687541571286
2018-10-06,16.6791666666667,21.3,11.7,0,-0.092698571903062,8.62319816714732
2018-10-07,19.9166666666667,24.8,15.6,0,-0.345835999938133,7.44315832095905
2018-10-08,24.0333333333333,29.4,19.8,1,-0.307171187493364,8.58208174282031
2018-10-09,19.8833333333333,24,15.8,1,2.5035044150253,9.18013782837019
2018-10-10,16.9875,21.8,12.3,0,2.50216465542571,9.77471178403866
2018-10-11,13.5833333333333,14.8,12.8,1,0.913576321793933,7.1950203594815
2018-10-12,13.3083333333333,16.4,11,1,0.969701389672914,2.85873409684409
2018-10-13,16.7208333333333,24.4,9.4,0,-2.06943969620486,1.31467312530432
2018-10-14,20.35,25.9,14.5,0,-1.35801807577127,8.36272521715546
2018-10-15,22.0375,28.6,15.5,0,-1.08515022296155,8.71803596781414
2018-10-16,22.8208333333333,27.3,18.3,0,-0.0416039309897134,8.34673024304504
2018-10-17,23.1458333333333,28.7,18.1,1,1.33322692929018,5.60573925082958
2018-10-18,20.4416666666667,23.1,16.7,1,1.47311708969041,10.2780742119147
2018-10-19,16.9708333333333,20.9,13.7,0,1.47751930971469,11.9762881831207
2018-10-20,15.9208333333333,17.3,13.7,1,0.598707829452326,10.383638669041
2018-10-21,16.9666666666667,19.6,14.9,1,-0.0539473265384874,6.24287243444011
2018-10-22,18.4041666666667,23.8,13,0,2.25531357401594,5.26657704802689
2018-10-23,15.825,19,11.8,0,1.43152389945879,11.3045827072682
2018-10-24,14.0208333333333,16,12.2,1,0.755648543017569,9.5983510469685
2018-10-25,17.1875,20.6,12.7,0,1.83930245927183,5.68103178934742
2018-10-26,17.2,21.7,14.3,1,1.68031847203802,6.24463896196959
2018-10-27,17.575,22,12.7,0,0.741537014294243,3.17498354666047
2018-10-28,19.7541666666667,24.8,14,0,0.0955260725896361,4.05905472436432
2018-10-29,22.775,26.9,18.9,0,-0.228647502058892,8.26822177981719
2018-10-30,19.3875,22.2,17.7,1,-1.0971143470088,6.31313585598859
2018-10-31,17.1166666666667,20.6,13,0,2.67368982565887,7.33474495201652
2018-11-01,13.9041666666667,19.2,8.8,0,1.23265148494114,6.234614473936
2018-11-02,16.1625,18.8,13.5,1,0.586042749276714,9.06070815562935
2018-11-03,20.3583333333333,26.9,14.3,1,0.261384050608912,4.53710505489862
2018-11-04,22.4458333333333,27.5,16.1,0,-0.296855616014996,6.26970599043793
2018-11-05,22.8916666666667,26.6,20.3,0,-0.406834859557649,9.00284393999082
2018-11-06,22.1,26.6,17.5,0,1.50248606048479,7.06851277722053
2018-11-07,18.875,23,13.8,0,1.12381774720045,7.90447408206464
2018-11-08,22.3625,28.2,16.7,0,-0.146868015467624,12.3976068587817
2018-11-09,27.675,32.8,23,0,-0.35816485513928,9.39731521590616
2018-11-10,21.7708333333333,28,17.4,1,0.418737280021973,5.64056482159411
2018-11-11,22.6916666666667,25.8,20.4,1,0.766574638183117,6.0711244120994
2018-11-12,23.9458333333333,28.1,21.8,1,0.456895738748617,5.70766904906439
2018-11-13,23.1083333333333,26.7,19.8,1,-2.615160659171,1.71156222230185
2018-11-14,21.6875,26.6,16.5,1,-2.37202561565631,10.0886672782057
2018-11-15,23.8333333333333,30.4,18.2,0,3.08265124995551,4.81099430776414
2018-11-16,16.8,20.8,12,1,1.40171263943263,9.61733963968387
2018-11-17,20.0708333333333,23,17.8,1,-0.415006362997561,5.38064519856224
2018-11-18,19.5041666666667,24.9,13.6,0,-3.0901760446374,5.63256588414747
2018-11-19,22.7458333333333,28.3,16.4,0,-1.07018426299703,11.0240076651584
2018-11-20,25.1916666666667,30.2,18.7,0,-0.76294151974505,11.5162379966335
2018-11-21,28.0041666666667,34.2,21.3,0,-0.706509812599036,13.0696340710347
2018-11-22,23.9541666666667,30.6,15.3,1,0.909658811789408,2.22312490041438
2018-11-23,17.1291666666667,22.2,13.4,0,2.05713670982683,13.7056930252188
2018-11-24,19.0291666666667,24.6,13.5,0,2.33145560708955,8.196058003219
2018-11-25,19.9166666666667,25.6,12.1,0,0.0130469510613459,3.35722027825532
2018-11-26,23.2625,26.9,19.1,0,-0.0284757597659864,6.23752168510877
2018-11-27,22.1791666666667,23.6,21.3,1,0.374235152938672,10.1895303391062
2018-11-28,21.2958333333333,23.8,19,1,1.05071965087824,11.7431307377441
2018-11-29,20.45,22.9,18,1,1.52782836040967,7.61967500070625
2018-11-30,21.6208333333333,25.2,18.2,1,0.575933883255444,3.32849275962743
2018-12-01,17.1541666666667,20.1,14.1,1,2.57531078493343,15.1714728803286
2018-12-02,15.4375,20.8,9.5,0,2.3518671766506,6.43036504535758
2018-12-03,21.1458333333333,28.2,14.2,0,-1.91105680860524,6.83349097878237
2018-12-04,19.5333333333333,23.4,14.7,0,1.22939941011274,4.5425564283677
2018-12-05,19.525,24.4,14.4,0,1.91603241585695,6.42024457884027
2018-12-06,17.4,21.9,13.8,0,2.02727209525957,8.51197020569629
2018-12-07,17.4666666666667,22.3,11.3,0,0.795248970026455,3.09769877900138
2018-12-08,21.7583333333333,27.6,16.4,0,-0.48148917983186,7.7961048670107
2018-12-09,23.0041666666667,28.8,18.6,1,-0.868168403021091,5.76428793658114
2018-12-10,23.7625,29.7,16.4,0,-0.342622694539799,3.39580405665801
2018-12-11,22.8458333333333,26,20.3,1,-0.636808229766467,8.44499434614989
2018-12-12,24.6083333333333,30.1,20.2,0,0.56830586190213,2.90993685330853
2018-12-13,18.7416666666667,23,15.6,1,0.760034482168214,15.3394230047909
2018-12-14,21.1416666666667,25.4,16.1,1,-2.98226707837711,3.7089076810969
2018-12-15,21.9833333333333,27.4,15.1,0,-0.426295675481069,4.24829860209112
2018-12-16,25.8791666666667,31.6,19.9,0,-0.597012871763781,9.68101812025643
2018-12-17,21.3208333333333,27,17.8,1,1.77847415064793,6.35988606298978
2018-12-18,19.3291666666667,23.2,15.2,0,1.32018684488059,8.80258624575771
2018-12-19,22.3,26.2,18.6,1,-0.135902852224256,7.77670856190963
2018-12-20,23.8541666666667,27.6,20.2,1,-0.0364609743786243,5.30083959120968
2018-12-21,23.4541666666667,27.7,20.1,0,-2.69243099251155,5.6570519502523
2018-12-22,23.25,28,18.7,0,1.86812879350341,2.83936067338811
2018-12-23,25.425,29.9,20.4,0,-0.218774866504268,6.60228328331858
2018-12-24,26.9208333333333,30.8,22.5,0,-0.148034342524319,6.10014625478779
2018-12-25,26.8666666666667,30.8,22.9,0,0.0344067014730449,9.53540709649724
2018-12-26,27.85,31.5,24.4,0,0.413651763755494,8.00001634177157
2018-12-27,27.5333333333333,30.8,25.2,0,-0.174967735753946,5.94173860244301
2018-12-28,26.7291666666667,30.4,23.5,0,1.34116777960678,8.84441324434373
2018-12-29,26.575,30.2,21.2,1,0.734551181510884,4.51608584338671
2018-12-30,23.6333333333333,28.2,19.2,1,2.91635776178523,3.78414803310861
2018-12-31,23.6583333333333,26.9,20.2,0,0.523576832283267,7.13397483490436
2019-01-01,27.5958333333333,32.7,23.6,1,-0.188385031717652,8.25771485555452
2019-01-02,26.6666666666667,32.1,24.3,1,-1.26513063642936,2.95840347445776
2019-01-03,21.4833333333333,26.1,17.4,0,2.4156615500149,7.32711136340605
2019-01-04,23.8875,28.9,18.7,0,-0.653245661942415,8.27514791077056
2019-01-05,26.3166666666667,29.8,22.5,0,-0.113561022535631,8.24017802171642
2019-01-06,25.2291666666667,28.2,21.6,1,-1.62424192230618,4.10647086046748
2019-01-07,24.3958333333333,28.5,21.9,1,-2.87685742777321,4.30260251031028
2019-01-08,27.3833333333333,31,22.6,0,-0.617401425379017,3.26035659453653
2019-01-09,26.9666666666667,29.8,23.2,1,2.82651162463269,3.23244360036546
2019-01-10,21.0125,23.6,17.1,1,2.10129405396242,10.6952626169949
2019-01-11,19.9416666666667,24.1,13.3,0,1.31365265826742,6.44209605485712
2019-01-12,24.3333333333333,28.3,20.9,0,0.00825936374076537,9.24883396595501
2019-01-13,23.9125,25.9,21.6,1,0.377776101933472,4.7308025771764
2019-01-14,24.2125,27.8,20.9,1,1.58494197042378,5.31852358005245
2019-01-15,22.4375,24.8,20.2,1,1.87202343034353,5.10501722119183
2019-01-16,23.8875,29.3,19.5,0,3.05530682449095,0.549156209353345
2019-01-17,21.3791666666667,24.1,18.2,0,1.77710574607287,11.8983311853142
2019-01-18,18.9125,23.8,14.5,1,1.81842369005726,9.08813180997414
2019-01-19,20.9125,25,15.4,0,0.486807239884574,5.42315954005239
2019-01-20,23.0083333333333,26.4,19.9,0,0.208695184466955,9.71967319227866
2019-01-21,25.9083333333333,30.8,21.2,0,-0.755087219889184,7.1602695835986
2019-01-22,28.875,33,24.4,0,-1.03677325080399,8.22867754967447
2019-01-23,26.7458333333333,29.6,23.8,0,1.14586414665204,9.71637018017529
2019-01-24,26.8333333333333,30.8,23.6,0,0.2574925539963,9.78797235337127
2019-01-25,23.4958333333333,26.9,22.2,1,0.038379527989228,7.77375612345675
2019-01-26,27.1125,32.2,22.7,0,0.901322548028197,3.39035926309606
2019-01-27,27.8875,31.4,24.8,0,0.973967782291807,5.34209025589454
2019-01-28,31.1041666666667,35.9,27,0,-0.905402323139064,8.53064279644299
2019-01-29,31.1583333333333,36.8,23.2,1,-1.15847117308119,6.73349489299564
2019-01-30,26.7583333333333,31,24.2,1,-1.76242686318448,5.44261689025676
2019-01-31,25.275,28.8,18.5,0,1.49024720933958,4.84906681124052
2019-02-01,28.6541666666667,32.2,25.2,0,-0.92183816248991,2.77875243084433
2019-02-02,23.7875,27.4,18.6,0,2.18525822795979,13.1806591250897
2019-02-03,20.3125,24.6,15.3,0,1.72969530420085,7.08593838473125
2019-02-04,22.1625,25.2,18.8,0,0.323833331741283,4.89430227722266
2019-02-05,23.8125,27.1,18.7,0,0.131777962728407,5.82302621754669
2019-02-06,25.1166666666667,29,19.8,0,-0.076303968263103,8.11614093270392
2019-02-07,27.0041666666667,31,22.3,0,-0.0542807079797767,8.12603044748592
2019-02-08,28.4333333333333,34.3,24.1,0,-0.82911310165381,6.10737772591076
2019-02-09,28.4208333333333,35.2,24.4,0,-2.59851257432463,2.14473876318078
2019-02-10,29.0708333333333,35.1,22.3,0,-1.28683124970129,4.7892491817753
2019-02-11,22.8916666666667,28.2,17.4,1,2.46637055470429,11.385388284066
2019-02-12,18.1666666666667,23.2,12.8,0,2.39056732375193,11.5262118088259
2019-02-13,20.4208333333333,23.9,16.5,1,-0.196561383528776,5.98006123969112
2019-02-14,20.1791666666667,23.7,17.2,1,0.898396961872677,2.18805329661397
2019-02-15,22.1416666666667,28.2,16,0,0.675045084568224,2.01332796552295
2019-02-16,23.9916666666667,29.6,17.7,0,0.0272883697352513,3.40979845430305
2019-02-17,26.3083333333333,30.4,22.6,0,-0.136350760048321,6.72642969476503
2019-02-18,27.3,31.2,23.5,0,-0.49734125755963,7.66934976869898
2019-02-19,30.0166666666667,35.6,24.3,0,-1.14372824439224,5.69154183497424
2019-02-20,31.3333333333333,36.6,26.6,0,-1.05875938595662,5.25135047980984
2019-02-21,29.6791666666667,33.9,25,0,0.664745694168503,4.83013211405586
2019-02-22,28.4,30.7,24.3,1,-0.799681252755075,3.74446172015074
2019-02-23,24.3458333333333,26.1,23.1,1,1.44618905345598,2.12515345639563
2019-02-24,21.4375,24,17.7,0,1.8925685315656,6.1173684469995
2019-02-25,18.7375,23.6,14.1,0,2.70952558808191,6.58049230353949
2019-02-26,17.6166666666667,22.6,12.1,0,-3.07871426552085,6.15350818239347
2019-02-27,20.7208333333333,27.2,14.7,1,-1.24636796590147,7.48333455816445
2019-02-28,20.2458333333333,24.5,15.3,1,0.534699290045162,3.05850955964348
2019-03-01,24.8583333333333,31.3,19.2,0,-1.05182828016124,9.96927455401904
2019-03-02,22.6041666666667,26.6,17.3,1,2.71232877306029,5.33658756837107
2019-03-03,22.9208333333333,26.2,19.6,0,0.124591824291777,8.68842363809074
2019-03-04,21.8958333333333,25.3,19.8,1,-1.78324919687381,1.22503959383943
2019-03-05,22.7291666666667,27,17.8,0,0.53091214276137,2.40671309798849
2019-03-06,26.5458333333333,32.7,20.6,0,-0.538080062995159,4.85417023768796
2019-03-07,27.2875,32.3,20.7,1,-0.549682037350725,5.09267217573808
2019-03-08,19.7125,23,15.6,1,2.1402599480351,12.1487547403073
2019-03-09,17.2333333333333,22.3,11.7,0,2.00007531060923,8.4707897784643
2019-03-10,19.8916666666667,23.4,16.6,0,1.25566571223353,5.63852239408621
2019-03-11,21.2333333333333,24.2,18.8,0,0.205876192139321,8.37743674160051
2019-03-12,20.225,23,18.2,1,2.42819040055737,3.40550700923922
2019-03-13,20.3666666666667,24.4,17.4,0,2.70376728089139,6.26827602717133
2019-03-14,20.9833333333333,26.3,16.2,0,1.96331139794842,3.76208092124374
2019-03-15,22.1041666666667,24.6,19.4,1,1.45798585659222,8.0367834530723
2019-03-16,23.55,26.3,22.2,1,0.940209327412968,7.87415408969713
