lon,lat,value
-58.2,-34.72,0
-58.2,-34.71,0
-58.2,-34.7,0
-58.2,-34.69,0
-58.2,-34.68,0
-58.2,-34.67,0
-58.2,-34.66,0
-58.2,-34.65,0
-58.2,-34.64,0
-58.2,-34.63,0
-58.2,-34.62,0
-58.2,-34.61,0
-58.2,-34.6,0
-58.2,-34.59,0
-58.2,-34.58,0
-58.2,-34.57,0
-58.2,-34.56,0
-58.2,-34.55,0
-58.2,-34.54,0
-58.2,-34.53,0
-58.2,-34.52,0
-58.2,-34.51,0
-58.2,-34.5,0
-58.2,-34.49,0
-58.2,-34.48,0
-58.2,-34.47,0
-58.2,-34.46,0
-58.2,-34.45,0
-58.2,-34.44,0
-58.2,-34.43,0
-58.2,-34.42,0
-58.2,-34.41,0
-58.2,-34.4,0
-58.2,-34.39,0
-58.2,-34.38,0
-58.2,-34.37,0
-58.2,-34.36,0
-58.2,-34.35,0
-58.2,-34.34,0
-58.2,-34.33,0
-58.2,-34.32,0
-58.19,-34.93,0
-58.19,-34.92,0
-58.19,-34.91,0
-58.19,-34.9,0
-58.19,-34.89,0
-58.19,-34.88,0
-58.19,-34.87,0
-58.19,-34.86,0
-58.19,-34.85,0
-58.19,-34.84,0
-58.19,-34.83,0
-58.19,-34.82,0
-58.19,-34.81,0
-58.19,-34.8,0
-58.19,-34.79,0
-58.19,-34.78,0
-58.19,-34.77,0
-58.19,-34.76,0
-58.19,-34.75,0
-58.19,-34.74,0
-58.19,-34.73,0
-58.19,-34.72,0
-58.19,-34.71,0
-58.19,-34.7,0
-58.19,-34.69,0
-58.19,-34.68,0
-58.19,-34.67,0
-58.19,-34.66,0
-58.19,-34.65,0
-58.19,-34.64,0
-58.19,-34.63,0
-58.19,-34.62,0
-58.19,-34.61,0
-58.19,-34.6,0
-58.19,-34.59,0
-58.19,-34.58,0
-58.19,-34.57,0
-58.19,-34.56,0
-58.19,-34.55,0
-58.19,-34.54,0
-58.19,-34.53,0
-58.19,-34.52,0
-58.19,-34.51,0
-58.19,-34.5,0
-58.19,-34.49,0
-58.19,-34.48,0
-58.19,-34.47,0
-58.19,-34.46,0
-58.19,-34.45,0
-58.19,-34.44,0
-58.19,-34.43,0
-58.19,-34.42,0
-58.19,-34.41,0
-58.19,-34.4,0
-58.19,-34.39,0
-58.19,-34.38,0
-58.19,-34.37,0
-58.19,-34.36,0
-58.19,-34.35,0
-58.19,-34.34,0
-58.19,-34.33,0
-58.19,-34.32,0
-58.18,-34.93,0
-58.18,-34.92,0
-58.18,-34.91,0
-58.18,-34.9,0
-58.18,-34.89,0
-58.18,-34.88,0
-58.18,-34.87,0
-58.18,-34.86,0
-58.18,-34.85,0
-58.18,-34.84,0
-58.18,-34.83,0
-58.18,-34.82,0
-58.18,-34.81,0
-58.18,-34.8,0
-58.18,-34.79,0
-58.18,-34.78,0
-58.18,-34.77,0
-58.18,-34.76,0
-58.18,-34.75,0
-58.18,-34.74,0
-58.18,-34.73,0
-58.18,-34.72,0
-58.18,-34.71,0
-58.18,-34.7,0
-58.18,-34.69,0
-58.18,-34.68,0
-58.18,-34.67,0
-58.18,-34.66,0
-58.18,-34.65,0
-58.18,-34.64,0
-58.18,-34.63,0
-58.18,-34.62,0
-58.18,-34.61,0
-58.18,-34.6,0
-58.18,-34.59,0
-58.18,-34.58,0
-58.18,-34.57,0
-58.18,-34.56,0
-58.18,-34.55,0
-58.18,-34.54,0
-58.18,-34.53,0
-58.18,-34.52,0
-58.18,-34.51,0
-58.18,-34.5,0
-58.18,-34.49,0
-58.18,-34.48,0
-58.18,-34.47,0
-58.18,-34.46,0
-58.18,-34.45,0
-58.18,-34.44,0
-58.18,-34.43,0
-58.18,-34.42,0
-58.18,-34.41,0
-58.18,-34.4,0
-58.18,-34.39,0
-58.18,-34.38,0
-58.18,-34.37,0
-58.18,-34.36,0
-58.18,-34.35,0
-58.18,-34.34,0
-58.18,-34.33,0
-58.18,-34.32,0
-58.17,-34.93,0
-58.17,-34.92,0
-58.17,-34.91,0
-58.17,-34.9,0
-58.17,-34.89,0
-58.17,-34.88,0
-58.17,-34.87,0
-58.17,-34.86,0
-58.17,-34.85,0
-58.17,-34.84,0
-58.17,-34.83,0
-58.17,-34.82,0
-58.17,-34.81,0
-58.17,-34.8,0
-58.17,-34.79,0
-58.17,-34.78,0
-58.17,-34.77,0
-58.17,-34.76,0
-58.17,-34.75,0
-58.17,-34.74,0
-58.17,-34.73,0
-58.17,-34.72,0
-58.17,-34.71,0
-58.17,-34.7,0
-58.17,-34.69,0
-58.17,-34.68,0
-58.17,-34.67,0
-58.17,-34.66,0
-58.17,-34.65,0
-58.17,-34.64,0
-58.17,-34.63,0
-58.17,-34.62,0
-58.17,-34.61,0
-58.17,-34.6,0
-58.17,-34.59,0
-58.17,-34.58,0
-58.17,-34.57,0
-58.17,-34.56,0
-58.17,-34.55,0
-58.17,-34.54,0
-58.17,-34.53,0
-58.17,-34.52,0
-58.17,-34.51,0
-58.17,-34.5,0
-58.17,-34.49,0
-58.17,-34.48,0
-58.17,-34.47,0
-58.17,-34.46,0
-58.17,-34.45,0
-58.17,-34.44,0
-58.17,-34.43,0
-58.17,-34.42,0
-58.17,-34.41,0
-58.17,-34.4,0
-58.17,-34.39,0
-58.17,-34.38,0
-58.17,-34.37,0
-58.17,-34.36,0
-58.17,-34.35,0
-58.17,-34.34,0
-58.17,-34.33,0
-58.17,-34.32,0
-58.16,-34.93,0
-58.16,-34.92,0
-58.16,-34.91,0
-58.16,-34.9,0
-58.16,-34.89,0
-58.16,-34.88,0
-58.16,-34.87,0
-58.16,-34.86,0
-58.16,-34.85,0
-58.16,-34.84,0
-58.16,-34.83,0
-58.16,-34.82,0
-58.16,-34.81,0
-58.16,-34.8,0
-58.16,-34.79,0
-58.16,-34.78,0
-58.16,-34.77,0
-58.16,-34.76,0
-58.16,-34.75,0
-58.16,-34.74,0
-58.16,-34.73,0
-58.16,-34.72,0
-58.16,-34.71,0
-58.16,-34.7,0
-58.16,-34.69,0
-58.16,-34.68,0
-58.16,-34.67,0
-58.16,-34.66,0
-58.16,-34.65,0
-58.16,-34.64,0
-58.16,-34.63,0
-58.16,-34.62,0
-58.16,-34.61,0
-58.16,-34.6,0
-58.16,-34.59,0
-58.16,-34.58,0
-58.16,-34.57,0
-58.16,-34.56,0
-58.16,-34.55,0
-58.16,-34.54,0
-58.16,-34.53,0
-58.16,-34.52,0
-58.16,-34.51,0
-58.16,-34.5,0
-58.16,-34.49,0
-58.16,-34.48,0
-58.16,-34.47,0
-58.16,-34.46,0
-58.16,-34.45,0
-58.16,-34.44,0
-58.16,-34.43,0
-58.16,-34.42,0
-58.16,-34.41,0
-58.16,-34.4,0
-58.16,-34.39,0
-58.16,-34.38,0
-58.16,-34.37,0
-58.16,-34.36,0
-58.16,-34.35,0
-58.16,-34.34,0
-58.16,-34.33,0
-58.16,-34.32,0
-58.15,-34.93,0
-58.15,-34.92,0
-58.15,-34.91,0
-58.15,-34.9,0
-58.15,-34.89,0
-58.15,-34.88,0
-58.15,-34.87,0
-58.15,-34.86,0
-58.15,-34.85,0
-58.15,-34.84,0
-58.15,-34.83,0
-58.15,-34.82,0
-58.15,-34.81,0
-58.15,-34.8,0
-58.15,-34.79,0
-58.15,-34.78,0
-58.15,-34.77,0
-58.15,-34.76,0
-58.15,-34.75,0
-58.15,-34.74,0
-58.15,-34.73,0
-58.15,-34.72,0
-58.15,-34.71,0
-58.15,-34.7,0
-58.15,-34.69,0
-58.15,-34.68,0
-58.15,-34.67,0
-58.15,-34.66,0
-58.15,-34.65,0
-58.15,-34.64,0
-58.15,-34.63,0
-58.15,-34.62,0
-58.15,-34.61,0
-58.15,-34.6,0
-58.15,-34.59,0
-58.15,-34.58,0
-58.15,-34.57,0
-58.15,-34.56,0
-58.15,-34.55,0
-58.15,-34.54,0
-58.15,-34.53,0
-58.15,-34.52,0
-58.15,-34.51,0
-58.15,-34.5,0
-58.15,-34.49,0
-58.15,-34.48,0
-58.15,-34.47,0
-58.15,-34.46,0
-58.15,-34.45,0
-58.15,-34.44,0
-58.15,-34.43,0
-58.15,-34.42,0
-58.15,-34.41,0
-58.15,-34.4,0
-58.15,-34.39,0
-58.15,-34.38,0
-58.15,-34.37,0
-58.15,-34.36,0
-58.15,-34.35,0
-58.15,-34.34,0
-58.15,-34.33,0
-58.15,-34.32,0
-58.14,-34.93,0
-58.14,-34.92,0
-58.14,-34.91,0
-58.14,-34.9,0
-58.14,-34.89,0
-58.14,-34.88,0
-58.14,-34.87,0
-58.14,-34.86,0
-58.14,-34.85,0
-58.14,-34.84,0
-58.14,-34.83,0
-58.14,-34.82,0
-58.14,-34.81,0
-58.14,-34.8,0
-58.14,-34.79,0
-58.14,-34.78,0
-58.14,-34.77,0
-58.14,-34.76,0
-58.14,-34.75,0
-58.14,-34.74,0
-58.14,-34.73,0
-58.14,-34.72,0
-58.14,-34.71,0
-58.14,-34.7,0
-58.14,-34.69,0
-58.14,-34.68,0
-58.14,-34.67,0
-58.14,-34.66,0
-58.14,-34.65,0
-58.14,-34.64,0
-58.14,-34.63,0
-58.14,-34.62,0
-58.14,-34.61,0
-58.14,-34.6,0
-58.14,-34.59,0
-58.14,-34.58,0
-58.14,-34.57,0
-58.14,-34.56,0
-58.14,-34.55,0
-58.14,-34.54,0
-58.14,-34.53,0
-58.14,-34.52,0
-58.14,-34.51,0
-58.14,-34.5,0
-58.14,-34.49,0
-58.14,-34.48,0
-58.14,-34.47,0
-58.14,-34.46,0
-58.14,-34.45,0
-58.14,-34.44,0
-58.14,-34.43,0
-58.14,-34.42,0
-58.14,-34.41,0
-58.14,-34.4,0
-58.14,-34.39,0
-58.14,-34.38,0
-58.14,-34.37,0
-58.14,-34.36,0
-58.14,-34.35,0
-58.14,-34.34,0
-58.14,-34.33,0
-58.14,-34.32,0
-58.13,-34.93,0
-58.13,-34.92,0
-58.13,-34.91,0
-58.13,-34.9,0
-58.13,-34.89,0
-58.13,-34.88,0
-58.13,-34.87,0
-58.13,-34.86,0
-58.13,-34.85,0
-58.13,-34.84,0
-58.13,-34.83,0
-58.13,-34.82,0
-58.13,-34.81,0
-58.13,-34.8,0
-58.13,-34.79,0
-58.13,-34.78,0
-58.13,-34.77,0
-58.13,-34.76,0
-58.13,-34.75,0
-58.13,-34.74,0
-58.13,-34.73,0
-58.13,-34.72,0
-58.13,-34.71,0
-58.13,-34.7,0
-58.13,-34.69,0
-58.13,-34.68,0
-58.13,-34.67,0
-58.13,-34.66,0
-58.13,-34.65,0
-58.13,-34.64,0
-58.13,-34.63,0
-58.13,-34.62,0
-58.13,-34.61,0
-58.13,-34.6,0
-58.13,-34.59,0
-58.13,-34.58,0
-58.13,-34.57,0
-58.13,-34.56,0
-58.13,-34.55,0
-58.13,-34.54,0
-58.13,-34.53,0
-58.13,-34.52,0
-58.13,-34.51,0
-58.13,-34.5,0
-58.13,-34.49,0
-58.13,-34.48,0
-58.13,-34.47,0
-58.13,-34.46,0
-58.13,-34.45,0
-58.13,-34.44,0
-58.13,-34.43,0
-58.13,-34.42,0
-58.13,-34.41,0
-58.13,-34.4,0
-58.13,-34.39,0
-58.13,-34.38,0
-58.13,-34.37,0
-58.13,-34.36,0
-58.13,-34.35,0
-58.13,-34.34,0
-58.13,-34.33,0
-58.13,-34.32,0
